Evaluating probabilistic queries over imprecise data,Reynold Cheng; Dmitri V Kalashnikov; Sunil Prabhakar,Abstract Many applications employ sensors for monitoring entities such as temperature andwind speed. A centralized database tracks these entities to enable query processing. Due tocontinuous changes in these values and limited resources (eg; network bandwidth andbattery power); it is often infeasible to store the exact values at all times. A similar situationexists for moving object environments that track the constantly changing locations of objects.In this environment; it is possible for database queries to produce incorrect or invalid resultsbased upon old data. However; if the degree of error (or uncertainty) between the actualvalue and the database value is controlled; one can place more confidence in the answersto queries. More generally; query answers can be augmented with probabilistic estimates ofthe validity of the answers. In this paper we study probabilistic query evaluation based …,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,737,10
NAME NAME Page Page,Abdelfatah M Mohamed; Adel Alsaraj; Ahmed Khamis; Albert Chin-Yuh Lin; An Zijun; Baijie Qiao; Yong BAO; Baoyou Liu; Bendong Zhao; Benyong Liu; Ben-Yu LIU; Bin Li; Bin Lv; Bin Zhao; Bing He; Bi-shuai Liang; Bworen Ke; Cai Qiang; Xiao-yan CAI; Caixing Zhang; Caiyu Li; Cao Shaozhong; Cao Xia; Chang Yi; Changcheng Xiang; Changping An; Changqing Du; Changxiao ZHAO; Changzhao Li; Chao Chen; Chao Peng; Chao Tian; Chao ZHANG; Chaojing Tang; Chaozhong Wu; Chen Dinghui; Chen Eryang; Chen Jianfeng; Chen Qingfang; Chen Qiu; Rensong CHEN; Xi CHEN; Xin-qin CHEN; Xiuhai CHEN; Zhongjiu CHEN; Cheng Chang; Liyu CHENG; Chenglin Wen; Chuan-ruo YU; Chun Wu Yin; Chunlai Li; Chunlai Zhou; Chunwu Yin; Chunxiang Li; Chunyan Shuai; Cui Wenting; Cui Yang; Dai Huadong; Dai Jiyang; Dakun Lai; Dan Sun; Dandan Zhan; Daren Ye; Jiahao DENG; Deng Zhao,Abdelfatah M.Mohamed 248 Adel Alsaraj 704 Ahmed Khamis 681 Albert Chin-Yuh Lin 423 AnZijun 39 Bai Zhengyao 1060 Baijie Qiao 131 BAO Yong 653 Baoyou Liu 577 Bendong Zhao192 Benyong Liu 221 Ben-Yu LIU 970 Ben-Yu LIU 974 Bin Li 233 Bin Lv 758 Bin Zhao 802 BingHe 695 Bi-shuai Liang 238 Bo Tong 1186 Bworen Ke 48 Cai Qiang 934 CAI Xiao-yan 925 CaixingZhang 54 Caiyu Li 826 Cao Junhua 1167 Cao Shaozhong 498 Cao Xia 437 Chang Yi 260 ChangchengXiang 952 Changping An 373 Changqing Du 905 Changxiao ZHAO 161 Changzhao Li 77 ChaoChen 373 Chao Peng 119 Chao Tian 700 Chao Xiong 1191 Chao ZHANG 676 Chaojing Tang276 Chaojing Tang 285 … Chaojing Tang 309 Chaozhong Wu 622 Chen Dinghui 763 ChenEryang 793 Chen Jianfeng 150 Chen Qingfang 763 Chen Qiu 883 Chen Qiu 887 CHEN Rensong446 CHEN Xi 270 Chen Xiang 1029 CHEN Xin-qin 925 CHEN Xiuhai 446 CHEN …,*,*,*,3
Distributed and Scalable Directory Service in a Parallel File SystemEnhanced Particle Swarm Optimization with Self-Adaptation on Entropy-Based Inertia WeightA F...,Weina ZHOU; Xiangyang XUE; Yun CHEN,Archive. Japanese Page …,*,*,*,12
XVI Author Index,M Charrouf; U Chatterjee; CT Che; J Checa; IS Chen; TL Chen; W Chen; YC Chen; Y Cheng; YM Choo; A Choudhary; WS Conway; GA Cordell; M Co&s; B Cui; WR Cunha; FE Dayan; AM de Fatima; A De Giulio; JW De Kraker; JW de Leeuw; JFD Dean; MB Delahaye; C Demandre; B Deus-Neumann; DA Dias; KG Diet; M Doe; Y Dong; E Dongo; B DrPger; SE Drewes; RL Durren; GE Edwards; H El Lahlou; AA El-Gamma; HN El-Sohly; SAA El-Toumy; EE Elgorashi; KEL Eriksson; M Essenberg; Y Esumi; NR Farnsworth; L Fauconnot; A Fkyerat; WH Flurkey; PI Forster; BM Fraga; MCR Franssen; SC Fry; H Fujii; S Fuiioka; T Fujioka; Y Fukushi; K Fukushima; H Furukawa; JCG Galindo; A Gambacorta; S Ganguly; FX Garneau; GS Ghangas; EL Ghisalberti; G Goetz; FD Goffman; P Gotsiou,*,*,*,*
On Label-Aware Community Search,Yixiang Fang; Reynold Cheng; Siqiang Luo; Jiafeng Hu,ABSTRACT Recently; the retrieval of a community from large graph databases has captureda lot of attention. Given a vertex q of a graph; the community search operation finds asubgraph; or community; which contains vertices closely related to q. Communities areprevalent in social networks; bibliographical graphs; and knowledge bases; and they enableemerging applications like product advertisement and setting up of social events. Existingcommunity search algorithms; which are based mainly on the relationships (or edges)between vertices; overlook the important information carried by the attributes of vertices. Wefound that communities returned by these algorithms often consist of vertices havingkeywords about a variety of topics; and this makes it difficult to interpret the meanings behindthose communities. In this paper; we investigate how vertex attributes can be used to …,*,*,*,12
Michael Alexander; IBM; Austria,Ioannis Athanasiadis; Thomas Baeck; Yukun Bao; Benjamin Bedregal; Zvi Boger; Francesco Buccafurri; William R Buckley; Jie Cao; Youssef Chahir; Jian Chai; Chin-Chen Chang; Chao-Chun Chen; P Chen; Huanhuan Chen; Rongda Chen; Hao Chen; Xiaoliang Chen; Zhiping Chen; Ke Chen; Yi-Chung Cheng; Wai-Ki Ching; David Cho Siu Yeung; Li-Der Chou; Feng Chu; Bruno Codenotti; Mikael Collan; Guodong Cong; HK Dai; Claudio de Souza Baptista; Sagarmay Deb; Mingzhou Ding; Zhao Duan; David Elizondo; Derya Eren Akyol; Ahmed Esmin; Yong Fang; Simon Fong; Gabriel Fung; Jinwu Gao; Abel Gomes,Ajith Abraham; Norwegian University of Science and Technology; Norway Foto Afrati; NationalTechnical University of Greece; Greece Michael Alexander; IBM; Austria IoannisAthanasiadis; Istituto Dalle Molle di Studi sull'Intelligenza Artificiale; Switzerland ThomasBaeck; Leiden University; Netherlands Yukun Bao; Huazhong University of Science andTechnology; China Benjamin Bedregal; Federal University of Rio Grande do Norte; Brazil ZviBoger; Ben-Gurion University; Israel Francesco Buccafurri; University of Reggio Calabria; ItalyWilliam R. Buckley; California Evolution Institute; USA Jie Cao; Nanjing University of InformationScience and Technology; China Youssef Chahir; University of Caen; France Jian Chai; Xi'anJiaotong University; China Chin-Chen Chang; Feng Chia University; Taiwan Chao-ChunChen; Southern Taiwan University; Taiwan P. Chen; Howard University; USA Huanhuan …,*,*,*,12
Our thanks to all those who have helped with this issue of Expert Review of Ophthalmology. Listed below are the authors; referees and others who have kindly given...,H Al Mezaine; RR Ali; R Allikmets; WM Amoaku; B Aydin; J Bainbridge; IA Barbazetto; EL Berson; KJ Blinder; P Brown; L Buratto; N Cagil; F Carones; A Cerviño; YS Chen; M Connolly; SA Cooper; FPM Cremers; S Das; AI den Hollander; A Ertan; T Ferrer-Blasco; J Feys; S Fraser; S Fraser-Bell; JL Goldberg; M Gorin; MW Head; MP Holzer; AA Hussain; JW Ironside; C Kannabiran; M Karacorlu; R Karadag; RK Koenekoop; P Lalitha; I Lopez; IM MacDonald; J Marshall; S Mennel; AH Milam; SP Mollan; R Montés-Micó; A Panda; IH Pang; C Pavesio; JJ Perez-Santonja; R Pignatello; HB Raju; JJ Salz; MA Sandberg; NA Sharif; G Sobaci; J Sommerhalder; L Spadea; JE Stahl; WD Stamer; LS Sullivan; BS Takahashi; M Vanathi; RN Vianna; J von Abo; Z Wan; RG Weleber; DF Woodward; FT Yulek; D Zadok; MA Zarbin,*,*,*,*
Comparing the mid-vastus and medial parapatellar approaches in total knee arthroplasty: A meta-analysis of short term outcomes I. Alcelik; M. Sukeik; R. Pollock; A....,T Cheng; XY Pan; X Mao; GY Zhang; XL Zhang; S-x Luo; JM Zhao; W Su; X-f Li; G-f Dong; IJ Koh; YG Kang; CB Chang; SH Do; SC Seong; TK Kim; K Daniilidis; A Skwara; V Vieth; S Fuchs-Winkelmann; W Heindel; V Stückmann; CO Tibesku; AC Peek; B Bloch; KE de Kroon; S Houterman; RPA Janssen; RA Magnussen; G Demey; S Lustig; E Servien; P Neyret; S Joglekar; TJ Gioe; P Yoon; MH Schwartz; F Robertson; J Geddes; D Ridley; G McLeod; K Cheng; TJ Heyse; LR Chong; J Davis; F Boettner; SB Haas; HG Potter; JS McConnell; S Shewale; NA Munro; K Shah; AH Deakin; AWG Kinninmonth; TR Ward; H Pandit; D Hollinghurst; AB Zavatsky; HS Gill; NP Thomas; JM Brandt; SJ MacDonald; RB Bourne; JB Medley; AS Nicholls; A Kiran; MK Javaid; DJ Hart; TD Spector; AJ Carr; A Puri; A Gulia; M Pruthi; S Koushik; A Reichen; M Rüegsegger; D Yeoh; N Nicolaou; R Goddard; H Willmott; K Miles; D East; B Hinves; J Shepperd; A Butler-Manuel,*,*,*,*
BIFE 2009,William R Buckley; Dae-Hee Seo; Abel Gomes; Haytham ElMiligi; Anqiang Huang; Guangli Nie; Chao-Chun Chen; Alfredo Milani; Chengli Zheng; Lindu Zhao; Chengxiong Zhou; Yue-Shi Lee; Chilukuri Mohan; Gang Xie; Chin-Chen Chang; Xiangxue Li; Ching-Nung Yang; Serge Hayward; Qing He; Dabin Zhang; Kaoru Hirota; Derya Eren Akyol; Mikael Collan; Francesco Buccafurri; Yanmin Shao; Gabriel Fung; Sergio Ramos; Guangxing Wei; Hongquan Zhu; Guowei Hua; Chao-Lin Liu; HK Dai; Xiaoliang Chen; Hao Wang; Bruno Codenotti; Hua-Yi Lin; Donghai Qin; JeongYon Shim; Hongquan Li; Jialie Shen; Jie Cao; Jian Chai; Xiaohua Hu; Jianming Zhu; Rongxi Zhou; Jianping Li; Ajith Abraham; KWAK Jin; Janusz Kacprzyk; Jing Yu; Zhiwang Zhang; Johannes-B Hundehege; Juntae Kim; Jose Pazos-Arias; Zongwei Luo; Joshua Huang; Yanhong Qin; Jun Wu; Wuyi Ye; Kaijian He; Ren Junn Hwang; KinFun Li; Michael Alexander; Lean Yu; Guodog Cong; Li-Der Chou; Yongqiao Wang; Ligang Zhou; Jinlou Zhao; Ming Wang; Yi-Chung Cheng; Min-Shiang Hwang; Shushang Zhu; Peter Milligan; Wei Xu; Qingcheng Zeng; Roman Neruda; Quan Chen; Rui Wang,William R. Buckley Dae-Hee Seo Abel Gomes Haytham ElMiligi Anqiang Huang Guangli NieChao-Chun Chen Alfredo Milani Chengli Zheng Lindu Zhao Chengxiong Zhou Yue-Shi LeeChilukuri Mohan Gang Xie Chin-Chen Chang Xiangxue Li Ching-Nung Yang Serge HaywardClaudio-de-Souza Baptista Qing He Dabin Zhang Kaoru Hirota Derya Eren Akyol Mikael CollanFrancesco Buccafurri Yanmin Shao Gabriel Fung Sergio Ramos Guangxing Wei HongquanZhu Guowei Hua Chao-Lin Liu HK Dai Xiaoliang Chen Hao Wang Bruno Codenotti Hua-Yi LinDonghai Qin JeongYon Shim Hongquan Li … Jialie Shen Jie Cao Jian Chai Xiaohua Hu JianmingZhu Rongxi Zhou Jianping Li Ajith Abraham Jin KWAK Janusz Kacprzyk Jing Yu Zhiwang ZhangJohannes-B. Hundehege Juntae Kim Jose Pazos-Arias Zongwei Luo Joshua Huang YanhongQin Jun Wu Wuyi Ye Kaijian He Ren Junn Hwang KinFun Li Michael Alexander Lean Yu …,*,*,*,21
International technical program committee,Reda Alhajj; James Joshi; Mei-Ling Shyu; Ajith Abraham; Muhaimenul Adnan; Gail-Joon Ahn; Esma Aimeur; Sabah Al-Fedaghi; Massimiliano Albanese; Colin Atkinson; Vijay Atluri; Costin Badica; Manuel F Bertoa; Bharat Bhargava; Gloria Bordogna; Dumitru D Burdescu; Longbing Cao; Richard Chbeir; Yi-Shin Chen; Yi-Chung Cheng; Chia-Chu Chiang; William Cheng-Chung Chu; Jen-Yao Chung; Peter J Clarke; Wei Dai; Min-Yuh Day; Rogerio Atem de Carvalho; Jing Dong; Schahram Dustdar; Mohamed Eltoweissy; Rasit Eskicioglu; Behrouz H Far; Farkas Csilla; Yongjian Fu; Matjaz Gams; Maria Ganzha; Kehan Gao; Laxmi Gewali; Karl M Goeschka; Eric Gregoire,Ajith Abraham (Chung-Ang University; South Korea) Muhaimenul Adnan (University ofCalgary; Canada) Gail-Joon Ahn (Arizona State University; USA) Esma Aimeur (University ofMontreal; Canada) Sabah Al-Fedaghi (Kuwait University; Kuwait) Massimiliano Albanese (Universityof Maryland; College Park; USA) Reda Alhajj (University of Calgary; Canada) Colin Atkinson(University of Mannheim; Germany) Vijay Atluri (Rutgers University; USA) Costin Badica (Universityof Craiova; Romania) Manuel F. Bertoa (Universidad de Malaga; Spain) Bharat Bhargava (PurdueUniversity; USA) Gloria Bordogna (University of Bergamo; Italy) Dumitru D. Burdescu (Universityof Craiova; Romania) Longbing Cao (University of Technology; Australia) Richard Chbeir (BourgogneUniversity; France) Yi-Shin Chen (National Tsing Hua University; Taiwan; ROC) Yi-Chung Cheng(Tainan University of Technology; Taiwan; ROC) Chia-Chu Chiang (University of …,*,*,*,19
Despeisse; Matthieu; 131 Ding; L.; 51 Dominguez; Miguel A.; 169 Dore; Jonathon; 63; 251,James R Doyle; Andreas Bablich; J Baggerman; Christophe Ballif; M Barata; JW Bartha; Corsin Battaglia; M Benkhaira; Kochi Betsuin; W Beyer; Joydeep Bhattacharya; Rana Biswas; Mathieu Boccard; Markus Boehm; MC Boysel; Grégory Bugnon; D Caratelli; R Cariou; Monica Chahal; Nayan Chakravarty; Z Chen; B Cheng; YT Cherng; AM Chitu; Kousuke Chonan; Ta-Ko Chuang; UJ Chung; Ismael Cosme; J Costa; J Greg Couillard; Vikram Dalal; Chandan Das; Ujjwal K Das; MM de Jong; N Delgadillo; K Dybek; HK Effron; Bonne D Eggleston; Rhett Evans; A Fantoni; M Fernandes; M Fischer; AJ Flikweert; K Fung; Josh Gallon; GS Ganot; AS Garçao; BD Gates; Stefan Geißendörfer; Shirin Ghaffari; B Gonzales; A Gordijn; Martin A Green; Subhendu Guha; Daisuke Hamashita; Yuji Hashimoto; M Hasumi; Kosuke Hatozaki; Franz-Josef Haug; Steven S Hegedus; Seiichiro Higashi; W Hilgers; Karl D Hirschman; Mitsuoki Hishida; HJ Holterman; CH Hsu; HJ Hsu; Jian Hu,Bablich; Andreas; 181; 223 Baggerman; J.; 155 Ballif; Christophe; 39; 51; 131; 383 Barata;M.; 229 Bartha; JW; 27 Battaglia; Corsin; 383 Benkhaira; M.; 51 Betsuin; Kochi; 353 Beyer;W.; 341 Bhattacharya; Joydeep; 137 Biswas; Rana; 117; 137 Boccard; Mathieu; 131 Boehm;Markus; 181; 223 Boysel; MC; 263 Bugnon; Grégory; 39 … Caratelli; D.; 149 Cariou; R.; 319Chahal; Monica; 257 Chakravarty; Nayan; 117; 137 Chen; Z.; 15 Cheng; B.; 15 Cherng; YT; 263Chitu; AM; 257; 389 Chonan; Kousuke; 99 Chuang; Ta-Ko; 331 Chung; UJ; 389 Cosme;Ismael; 295; 365 Costa; J.; 187 Couillard; J. Greg; 331 … Dalal; Vikram; 117; 137; 359 Das;Chandan; 415 Das; Ujjwal K.; 415 de Jong; MM; 45; 155 Delgadillo; N.; 409 … Deng; H.; 15Despeisse; Matthieu; 131 Ding; L.; 51 Dominguez; Miguel A.; 169 Dore; Jonathon; 63; 251Doyle; James R.; 301 Dybek; K.; 27 … Effron; HK; 389 Eggleston; Bonne D.; 63; 251 …,*,*,*,4
Deforestation in Central African Protected Areas from 1990-2000 using remote sensing,Jessica Rogers,*,*,*,*
DaSilva AJR; 1069 Da Silva MDF; 1527 da Silva MF dasG. F.; 1495; 1533 Dacke CG; 1669 D'Agostino M.; 201,A Caceres; JS Calder6n; M Campos; W Cao; D Castellano; TE Chagwedera; HB Chai; MC Chamy; N Chareonthiphakorn; D Chauret; V Chelladurai; JJ Chen; L Chen; Z Chen; R Christov; NK Chrungoo; CH Chuah; R Ciriminna; ME Collinson; JD ConnoUy; WS Conway; GA CordeU; EA Cossins; ZH Cui; S Damtoft; W De-Eknamkul; JG Diaz; JR Dick; S Dimitrova-Konaklieva; RA Dixon; F Diyani; C Donchev; DMX Donnelly; S Draeger; A Dtibeler; CY Dub; M Dumas; A Ehmke; S Eiamong; W Eisenreich; AA El Gamal; AM EI-Fishawy; JC Espin; B Esquivel; A Estevez-Braun; R Estevez-Reyes; H Etoh; A Evidente; N Fabre; NR Farnsworth; HG Faulhammer; E Federici; KA Feldmann,*,Campos,*,*
AU THOR IN DEX,S Abid; YS Abu-Mostafa; R Adamczak; KM Adeney; DF Akhmetov; AF Al-Ajlouni; NM Allinson; A Alonso-Betanzos; E Alpaydin; SI Amari; VK Asari; AE Atiya; AF Atiya; MR Azimi-Sadjadi; AD Back; DE Baestaens; M Baglietto; Bai-Ling Zhang; A Barreiro; Y Bengio; JA Chambers; LW Chan; Chan Chi-Kwong; Chang Hsiao-Te; Chan Ngai Hang; N Chapados; Chee Chuah Teong; K Chen; S Chen; T Chen,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder he primary entry in the Author Index.,*,*,*,11
The editorial board wishes to thank the following individuals who have helped to review manuscripts for Endocrine Connections during 2013. Their assistance is grat...,S Azzi; U Baandrup; J Bacchetta; K Badenhoop; AJ van Ballegooijen; P Barat; S Behl; C Bergwitz; M Bidlingmaier; L Bonafe; K Brismar; C Buechler; YY Chen; D Chia; MS Cooper; S Corbetta; G De Filippo; MF Erdogan; J Faber; K Feingold; E Fliers; P Freitas; SU Gan; NJ Gittoes; S Gullu; TK Hansen; R Hardy; J He; VM Howell; A Hubalewska-Dydejczyk; K Javaid; S Kalra; N Krone; Z Laron; D Learoyd; P Lee; L Leenhardt; A Lienhardt-Roussie; S Lightman; P Lips; H Liu; R Ma; V Mohan; DL Morris; J Murray; IG Nad; S Neggers; EF Nemeth; S Nielsen; T Ogawa; O Okosieme; R Opitz; S Orme; A Pandey; N Patel; R Perniola; J Petrie; H Pope; C Posovszky; U Renner; MO Ribeiro; R Sahay; R Salvatori; PJ Schaeffer; BC Selvanesan; V Shah; E Sondergaard; K Stochholm; H Sugimoto; G Sunil; MM Swarbrick; MH Tan; NF Taylor; KA Toulis; M Traub; G T’sjoen; FA Verburg; L Vieira Neto; GP Vinson; V Vishwanathan; PM Yen; Y Zhou,*,*,*,*
Our thanks to those who have helped with this issue of Carbon Management. Listed below are authors; referees and others who have kindly given their time; effort a...,N Aguilar-Amuchastegui; A Alencar; G Asner; A Azevedo; A Baccini; N Berry; T Bezerra; R Birdsey; W Boyd; A Bumpus; J Busch; C Butler; M Calmel; O Carvalho Jr; Q Chen; Y Chen; J Choi; G Collatz; W Cropper; I Csiszar; B de Jong; R DeFries; C Demski; T Dixon; A Dohong; A Duchelle; P Fearnside; P Fleming; A Friis; S Fuller; G Gollatz; L Gross; A Hall; R Harley; B Haya; M Herold; R Houghton; A Hudak; S Irawan; Y Jin; P Kasibhatla; J Kejun; A Kollmuss; H Koster; D Larson; J Lichstein; S Lowery; K MacIntyre; B Mora; D Morton; K Mulatu; D Nepstad; Y Pan; H Park; F Paz; S Powell; F Putz; J Randerson; C Ryan; J Shimada; M Skutch; C Stickler; D Stroppiana; D Tepper; D Thompson; W van der Gaast; G van der Werf; M Vanderwel; R Vargas; J Vogelmann; A While; A Wijaya; E Wilson,*,*,*,*
Environmental Research Section A 87; 215 (2001),Hirokatsu Akagi; GeHrard Auque; Klausdieter Bauer; David I Bernstein; Joanna Burger; Michael Carlberg; Yafen Chen; Maria Albertina Costa; Petar CvitkovicH; Ross Darnell; Joji Decolongon; RJ Del7no; Rune Eide; Stefan Eisenhardt,*,*,*,*
xx Author Index,A Cavt; A Chaboud; MC Chamy; UD Chandrareddy; HM Chau; AS Chawla; S Chen; YJ Chen; Z Chen; ZN Chen; YS Cheng; E Chosson; DH Choung; A Chu; AJ Chulia; HG Cidade; AE Clarke; SK Clendennen; CP Constabel; JP Cosson; L Cosson; N Crespi-Perellino; Y Cui; F Cullmann; BP da Silva; MF das GF Da Silva; BC Das; RS Dassanyake; B David; LB Davin; G Davis; AR de Arias; RD de Castro; E de Hoffmann; S de Silva; N de Tommasi; JP Declercq; C Delaude; K Dettner; B Deus-Neumann; L Ding; RA Dixon; PM Doran; J Dostal; SE Drewes; NM Due; J Durner; Y Edashige; K Engstrdm; S Esuosito; B Esquivel; JM Fang; EE Farmer; E Federici; JB Fernandes; RJ Ferracin; B Figadere; C Fiorini; NH Fischer; E Flores; ZT Fomum; T Fossen; I Fouraste; C Fourneau; A Fournet; AW Frahm; FR Froncsek; SC Fry; V Fuendjiep; T Fukai; DA Gage,*,*,*,*
Armstrong; RA 269 Astakhov; VA 269 Avichai; M. 277 Avnir; D. 274,RA Aziz; JA Baker; V Balakotaiah; AA Balandin; VD Balyaev; D Ho Bangham; Y Bard; J Ao Barnard; PL Barrick; K Barton; Yo Barshad; MA Barteau; JA Becker; OM Becker; JW Begley; AT Bell; A Ben-Shaul; B Bent; GoI Berezin; F Bergaya; RB Bernstein; H Beusch; YS Bhat; O Bilous; K Binder; RB Bird; BW Bussey; VI Bykov; CT Campbell; IM Campbell; JJ Carberry; R Cardenas; VR Cardova; R Caretta; A Cassuto; S Cerny; GF Cerofolini; HC Chang; HoH Chen; NoY Chen; YC Chen; MA Chesters; VoR Choudhary; GA Chtumakov; A Clark; LR Clavenna; MW Cole; PG Coxson; CF Curtiss; MB Cutlip,*,Freeman,*,*
External Referees,Ladjel Bellatreche; Albert Belussi; Chao-Chun Chen; Meng Chen; Yong Chung Chen; Tsong-Min Chen; Wu-Hong Chen; YC Chen; Kajal Claypool; Cheng Hian Goh; Vivekanand Gopalkrishnan; Giovanna Guerrini; Takahiro Hara; Alien JL Hsu; Spot YS Hua; Kamal Karlapalem; Chih-Horng Ke; Joseph Lee; Mong Li Lee; Weifa Liang; Edgar Chia-Han Lin; Yu-lung Lo; M Nakano; Jang Ho Park; Prabhu Ram; P Krishna Reddy; W Retschitzegger; Shazia Sadiq; Wasim Sadiq; Sunita Sarawagi; J Schiefer; Bressan Stephane; Hiroki Takakura; Takayuki Tamura; Arthur ter Hofstede; CY Tsai; Pauray Tsai; Quang Le Viet; Chih-Ping Wei; Yiwen Yin; Haruo Yokota; Jeffrey Xu Yu,*,*,*,*
CSO 2010 Program Committees,Wai-Ki Ching; Hai Jin; Jianping Li; Shashi Kant Mishra; Lean Yu; Ajith Abraham; Derya Eren Akyol; Yuriko Aoki; Yukun Bao; Zvi Boger; Christos J Bouras; Stephane Bressan; Francesco Buccafurri; William R Buckley; Xing Cai; Jie Cao; Antonella Carbonaro; Youssef Chahir; Jian Chai; Hongmei Chi; Chao-Chun Chen; Huanhuan Chen; Li Chen; Li-Der Chou; Bruno Codenotti; Mikael Collan; Yifeng Cui; HK Dai; Michel Dayde; Sagarmay Deb; Yong Fang; Simon Fong; Gabriel Fung; Jinwu Gao; Sy-Ming Guu; Hidehiko Hasegawa; Kaijian He; Shaoyi He; Kaoru Hirota; Wei-Chiang Hong; Ching-Hsien Hsu; Guowei Hua; Lican Huang,Program Co-Chairs Wai-Ki Ching; The University of Hong Kong; Hong Kong Kin Fun Li; Universityof Victoria; Canada Xin-She Yang; Middlesex University; UK Xiang Li; Beijing University of ChemicalTechnology; China Shaoyi He; California State University at San Marcos; USA Jianping Li; ChineseAcademy of Sciences; China Fenghua Wen; Central South University; China ChuangxiaHuang; Changsha University of Science and Technology; China Jian Li; Beijing University ofChemical Technology; China … Technical Program Committee Members Ajith Abraham; MachineIntelligence Research Labs; USA Michael Alexander; IBM; Austria Derya Eren Akyol; DokuzEylul University; Turkey Thomas Baeck; Leiden University; Netherlands Yukun Bao; HuazhongUniversity of Science and Technology; China José M. Benítez; University of Granada; SpainZvi Boger; OPTIMAL - Industrial Neural Systems Ltd.; Israel Paolo Bouquet; University of …,*,*,*,12
