Efficient similarity joins for near-duplicate detection,Chuan Xiao; Wei Wang; Xuemin Lin; Jeffrey Xu Yu; Guoren Wang,Abstract With the increasing amount of data and the need to integrate data from multipledata sources; one of the challenging issues is to identify near-duplicate records efficiently. Inthis article; we focus on efficient algorithms to find a pair of records such that their similaritiesare no less than a given threshold. Several existing algorithms rely on the prefix filteringprinciple to avoid computing similarity values for all possible pairs of records. We proposenew filtering techniques by exploiting the token ordering information; they are integrated intothe existing methods and drastically reduce the candidate sizes and hence improve theefficiency. We have also studied the implementation of our proposed algorithm in stand-alone and RDBMS-based settings. Experimental results show our proposed algorithms canoutperform previous algorithms on several real datasets.,ACM Transactions on Database Systems (TODS),2011,559
Effects of Arbuscular Mycorrhizal Fungi on Osmoregulation Substance Contents and Antioxidant Enzyme Activities of Cucumber Seedlings under Salt Stress,Bing HAN; Chao-xing HE; Shi-rong GUO; Gang XU; Xian-chang YU; Jin SUN,The effects of arbuscular mycorrhizal fungi (AMF) on osmoregulation substance contentsand antioxidant enzyme activities in cucumber varieties' Jinchun No. 2'under salt-stresswere studied in greenhouse. The results showed that:(1) soluble protein; soluble sugar;proline and malondialdehyde (MDA) contents; superoxide anion (O-· 2) production rates;superoxide dismutase (SOD); peroxidase (POD) and catalase (CAT) activities in cucumberseedlings under 0.6% NaCl salt-treatment were higher than that of control;(2) Under saltstress; after AMF-inoculation; soluble protein; soluble sugar and proline contents; SOD; PODand CAT activities further increased; while MDA content and O-· 2 production ratedecreased; under non-salt stress; AMF-inoculation significantly increased soluble protein;soluble sugar and proline contents; SOD; POD and CAT activities; while MDA content and …,Acta Botanica Boreali-Occidentalia Sinica,2011,*
Ozone-oxidation Technology of Zhejiang Shaoxing Wastewater Treatment,Xi LUO; Wen-biao ZHANG; Hong-xing REN; Ji-hui SUN; Jia YU; Rong WANG; Bin CHEN,Ozone-oxidation technology was studied in this paper; it was found that changes in waterquality would affect the effect of ozone oxidation. After adding aluminum sulfate coagulation;the results of ozone treatment was the most stable and COD could be maintained at 100 mg·L-1 below; the oxidation effect was good compared with the direct oxidation and the addingof PAC.,Tianjin Agricultural Sciences,2011,*
Optimization of Technological Condition on Shelf-life of Soybean Milk,Na WANG; Li-ping WANG; Yong ZHAO; Jun XIE; Jun YU,Soybean milk is one of the favourite drinks in China. However; it is vulnerable to microbialpollution extremely for its rich nutrition; which leads to short shelf-life. To solve this problem;this paper considered different combinations of soybean raw materials; simulative pipelinesand sterilization methods for finished soybean milk. The results showed the best sterilizationway: First of all; soybean raw materials adopted traditional 100℃ water-bath pasteurizing tosterilize for 10 min; Secondly; simulative pipeline was washed by acidic electrolysis of waterwith the concentration of available chlorine (ACC) at (17±0.5) mg· L-1; Thirdly; thesterilization temperature; sterilization time and additive amount of Nisin was controlled at100℃; 5 min and 0.15 g· kg-1; respectively. Through above sterilization way; all thebacterias in the soybean milk were killed or damaged; ensuring 4 d shelf-life under the …,Soybean Science,2011,*
GENETICS: POLYMORPHISMS IN THE 5’UPSTREAM REGION OF THE FSH RECEPTOR GENE; AND THEIR ASSOCIATION WITH SUPEROVULATION TRAITS IN...,W YANG; SH LI; K TANG; G HUA; CH ZHANG; J YU; L HAN; L YANG,Background: The major limitation to the development of embryo transfer technique in cattleis the highly variable between individuals in ovulatory response to FSH-inducedsuperovulation. The objective of this study was to identify a predictor to forecastsuperovulation response on the basis of associations between superovulation performanceand gene polymorphism. Materials and Methods: PCR-single-strand conformational (PCR-SSCP) and DNA sequencing were used to find variation in the bovine follicle stimulatinghormone receptor (FSHR) gene in 118 Chinese Holstein cows treated for superovulation.Results: One single nucleotide polymorphism (SNP) of G-278A located in the 5'upstreamregion of bovine FSHR gene was found in 118 Chinese Holstein cows treated forsuperovulation. Two SNPs of G-278A (GU253337) and A-320T (rs43676359) were …,*,2011,*
Effect of Severe Plastic Deformation on Microstructures and Properties of AgCuO Composites,Xiao Long Zhou; Jian Chun Cao; Jing Tao Li; Jing Chao Chen; Yuan Yuan Peng; Kun Hua Zhang; Jie Yu; Hao Feng; Dan Zhang,Abstract: Article Preview Article Preview The microstructures and properties of AgCuOcomposites were researched after severe plastic deformation. The results showed that CuOparticles secondly were dispersed along with increasing of true strain. The purpose ofmicrostructure homogenization was achieved. The value of density; tensile strength andresistivity was increasing along. The value of hardness was reduced. The value of theelongation was increasing before true strain 8.0 and decreasing after true strain 8.0 inAgCuO composites.,Advanced Materials Research,2011,*
Revised H-UPPP in the treatment of obstructive sleep apnea/hyponea syndrome,Tian-sheng WANG; Jie-qing YU; Min WANG; Hai-ying ZHONG; An LIU; Jiang-bo CHEN,[Objective] To examine whether the revised H-UPPP (as UY-UPPP) would increase thecurative effect and (or) reduced the complications compared to H-UPPP.[Methods] Eighty-two patients who suffered OSAHS were treated by H-UPPP and UY-UPPP respectively.Visual analogue scale; Epworth sleepiness scale; polysomnography before and afteroperation was used to evaluate the curative effect and complications of these two kinds oftreatment.[Results] The postoperative pain of UY-UPPP was relieved more quickly and thepostoperative bleeding was less than those of H-UPPP. The curative effect was similar tothat of H-UPPP. The possibility of pharyngonasal reflux of UY-UPPP was higher than that ofH-UPPP in early phage; but wasn't statistically different after 6 months.[Conclusion] Therevised H-UPPP (as UY-UPPP) relieves postoperative pain more quickly and decreases …,China Journal of Modern Medicine,2011,*
Optimal Matching of Processing Parameters of Horizontal V-Shaped Anvils for Heavy Axial Forgings Manufacturing,B Li; J Yu; Suo Qing Yu; AB Wang; YH Jiang; YH Zhang,Abstract: Article Preview Article Preview Article Preview The forging method with horizontalV-shaped anvils (HVA) is effective in the control of inner stress states; metal tissue; etc. FEMnumerical simulation is conducted for the HVA forging method; under various processingparameters. The results show that during HVA forging; the transversal and axial stress statesin the middle part of forgings are influenced by not only the ratio of the anvil width to billetheight (anvil-width ratio) but also the ratio of the blank width to billet height (blank-widthratio) and the reduction ratio; while the end parts are influenced little. Among thoseprocessing parameters; the reduction ratio plays an important role. When the reduction ratiois 5% or 10%; it is possible to obtain axial and transversal tensile stress. When the reductionratio is larger than 15%; it is easy to obtain two-way compressive stress. Therefore; in …,Applied Mechanics and Materials,2011,*
Parameter optimization of laser scribing technics of grain-oriented silicon steel based on a genetic neural network,Jian YU; Yuan-ping SHENG; Yong LIU,A laser is often considered to scribe the grain-oriented silicon steel surfaces after cold-rollingand annealing to reduce the core loss. It is necessary to select the best scribing parametersto maximize the reduction in this process. This paper proposes an optimization method ofgenetic algorithm during laser scribing of 30Q130 steel; by developing an artificial neuralnetwork prediction model using a database form a designed orthogonal experiment. Theobjective is to determine the best combination values of three important scribing parameters;namely scribing velocity; pulse energy and scanning spacing; that can get the largest coreloss reduction. An optimized combination of parameters is obtained by this method and thenvalidated by an adding experiment. The result indicates that the optimization model isreliable.,Ship Science and Technology,2011,*
Analysis of behavioral problems and related factors in school-age children with asthma,Jie YU; Hui-fang WU; Jian-mei ZHAO; Mei-yu XU; Hui ZHOU; Hai-ying LI,[Objective] To study the behavioral problems and related factors in school-age children withasthma.[Methods] Followed up 92 cases of school-age children with asthma; they wereinvestigated with self edited general questionnaire and parents' chart of Rutter children'sbehavior questionnaire. 92 cases of healthy children were sampled as control groupmatched by age; sex etc; they also were investigated with parents' chart of Rutter children'sbehavior questionnaire.[Results] Among 50 cases of boys with asthma; 22 cases (44.00%)had behavioral problems; of which 19 cases (38.00%) had violation discipline and 15 cases(30.00%) had neurotic behavior. The rates were significantly higher those of control group(all P0. 05). Among 42 cases of girls with asthma; 17 cases (40.48%) had behavioralproblems; of which 15 cases (35.71%) had neurotic behavior. Significantly differences …,Chinese Journal of Child Health Care,2011,*
An investigation of related behavior problems in children with nephrotic syndrome,Jie YU; Hui ZHOU; Jianmei ZHAO,Objective To study the behavior problems in children with nephrotic syndrome. Methods Thestate of behavior problems in 52 children with nephrotic syndrome (treatment group) wasinvestigated with Conners children behavior questionnaires (parents questionnaires). Fifty-two healthy children with the same sex and age in treatment group were taken as the controlgroup. ResultsThe behavior problems such as study; heart; and anxiety were significantlyhigher in the children with nephrotic syndrome than those before tratment and in controlgroup (P0. 05). Conclusion The children with nephrotic syndrome have behavior problemsin study; heart; and anxiety.,Jiangsu Medical Journal,2011,*
Effect of goaf penetration on deformation and stability of large underground stope after excavation,Hang LIN; Ping CAO; Jian YU; Wei-wei YU,In order to study the three dimensional stability of one large underground stope afterexcavation; the numerical simulation software FLAC3D was used to calculate thedeformation and failure situation of the surrounding rock mass. The calculations were donefor two cases of whether penetration taking place in the goaf. In the calculation; the effects ofpenetration of excavation areas on the stability of stope were analyzed. The results showthat in the stress field; distribution modes of stress for these two cases are the same as themagnitude; in the displacement field; the distributions of displacement contour lines arenearly the same as in the areas of stope; but the magnitudes are different for about 25 cm. Atthe location of penetration in main stope and 2 stope; the displacement modes of these twocases are very different. In case 1; rock mass moves to the corner of stope while in case 2 …,Journal of Central South University (Science and Technology),2011,*
