Self-trapping of partially spatially incoherent light,Matthew Mitchell; Zhigang Chen; Ming-feng Shih; Mordechai Segev,Optical spatial solitons have been extensively studied during the last three decades[1]. Self-trappingof optical beams occurs when diffraction is exactly balanced by self- focusing due to an opticalnonlinearity [2]. Self-focusing was first studied in gases [3]; fluids [4]; and solids [5] which possessKerr-like nonlinearities. It has been found that self-trapping of a two dimensional beam in Kerrme- dia is unstable; which leads to catastrophic self-focusing [6] and eventually to beambreakup. Furthermore; even self-trapping of a one dimensional beam in a bulk Kerr mediumis unstable: It suffers from transverse instabil- ities that lead to beam breakup and filamentation[7]. Thus only self-trapping of a one dimensional beam in a slab waveguide is stable in a Kerrmedium [5]. Theoret- ical studies have shown that saturable Kerr media should be able to supportstable self-trapping of a two dimen- sional beam [8]. The first … FIG.2. Photographs of …,Physical review letters,1996,489
Beta-lactamase Gene and intⅠ1 Gene in ESBLs-producing Klebsiella pneumoniae [J],Wei-dong XU; Hong-xing XU; Zhao-hua CHEN; Yuan-jian WU; Zu-huang MI,OBJECTIVE To investigate the beta-lactamase gene and intⅠ1 gene in ESBLs-producingKlebsiella pneumoniae. METHODS Beta-lactamase gene and intⅠ1 gene were analyzed byPCR. RESULTS The positive rates of TEM; SHV; OKP; CTX-M-1group; CTX-M-2group; CTX-M-9group; GES; PER; VEB; OXA-10; ACT-1; LEN; DHA; and intⅠ1 were 51.4%; 0%; 0%;17.1%; 0%; 11.4%; 0%; 0%; 0%; 0%; 0%; 5.7%; 17.1%; and 60%; respectively. Beta-lactamase gene was found in 62.9%; intⅠ1 gene was found in 60%. CONCLUSIONS Thereare very high positive percentages of beta-lactamase gene and intⅠ1 gene in ESBLs-producing K. pneumoniae.,Chinese Journal of Nosocomiology,2007,3
青霉酸的研究进展,陈智， 邬静， 袁慧,青霉酸(penicillic acid) 主要是由圆弧青霉菌产生的代谢产物; 在饲料中的最高含量可达到2%.青霉酸是危害养殖业的常见霉菌毒素之一; 长期饲喂含青霉酸的饲料; 能使动物肝脏肿大;肝细胞变性并能抑制动物细胞DNA 合成; 严重的可使动物细胞DNA 断裂. 青霉酸能与其他霉菌毒素产生联合毒性; 若与其他霉菌毒素共同作用能产生更大的毒性. 作者对青霉酸的结构; 性质;危害; 毒性; 检测方法及去毒机理等方面的研究进行了综述.,中国畜牧兽医,2007,3
Fractal characteristics and its significance of the oil well production rate in fracture-cavity reservoirs.,Zhi-Hai Chen; Yong Dai; Zhao-Xin Lang,*,Shiyou Kantan Yu Kaifa(Petroleum Exploration and Development),2006,3
Rate-distortion analysis for MPEG-4 binary shape coding,Zhenzhong Chen; King Ngi Ngan,In this paper; we propose a statistical learning based approach to analyze the rate-distortioncharacteristics of MPEG-4 binary shape coding. We employ the polynomial kernel functionand/spl epsi/-insensitive loss function for our support vector regression. Our experimentalresults show that the proposed approach can achieve good performance; eg; modelling therate-distortion curves accurately.,Intelligent Signal Processing and Communication Systems; 2005. ISPACS 2005. Proceedings of 2005 International Symposium on,2005,3
Protective effect of interleukin-1β on motor neurons after sciatic nerve injury in rats,Weng Yuxiong; Khatri Bharat; Hong Guangxiang; Wang Fabin; Chen Zhenbin; Huang Qishun,Summary Protective effect of interleukin-1β (IL-1β) on motor neurons was studied afterperipheral nerve injury. Twenty Wistar rats were divided into 2 groups randomly. The rightsciatic nerve of each rat was resected. After silicon tubulization of sciatic nerve in rat; 15 μl 1ng/ml IL-1β and PBS solution were injected into the silicon capsule respectively. Enzymehistochemistry was performed to show acctyle cholesterase (AchE) and nitric oxide staining(NOS) activity of spinal α motor neurons in spinal segments 2 weeks later. Neurons werecounted and the diameter and cross sectional (c/s) area of neurons were analyzed by usingcomputer image analysis system. The results showed that as compared with the normalside; both enzyme activities significantly changed in motor neurons in PBS group. Thediameter and c/s area of both neurons changed significantly too (P< 0.01). These results …,Journal of Huazhong University of Science and Technology [Medical Sciences],2004,3
Establishment and characterization of GSA-1; a human cell line highly susceptible to apoptosis after free-fall,Jun Nomura; Jyuni Himeda; Zheng Chen; Shigeru Sugaya; Shunji Takahashi; Kazuko Kita; Masaharu Ichinose; Nobuo Suzuki,Abstract The induction of apoptosis by microgravity and/or gravity-changing stress isconsidered to be one of the important causes of cell death; although the molecularmechanisms of the apoptotic event remain unclarified. In this study; we established a cellline; GSA-1; from ethyl methanesulfonate-treated human RSa cells. GSA-1 cells were highlysusceptible to apoptosis after a free-fall; 24.4% of these cells underwent apoptosis after free-fall; compared with only 6% of the RSa cells. The apoptosis of GSA-1 cells was augmentedby ultraviolet (UV; principally 254-nm wavelength) irradiation before free-fall to a greaterextents than those in RSa cells. The molecular mechanisms of apoptosis included p53 andBax proteins; the expression of nuclear p53 and cytoplasmic Bax in GSA-1 cells increased at4 h after free-fall irrespective of irradiation. In addition; the rate of removal of cyclobutane …,Journal of radiation research,2002,3
Sequences of high-order dark photorefractive spatial solitons and soliton-induced waveguides formed in bulk SBN,Zhigang Chen; Mordechai Segev,Steady-state dark photorefractive spatial screening solitons are observed in an odd-or even-number sequence when a laser beam containing a dark stripe generated from a phase oramplitude discontinuity in the center of the beam is launched into a biased bulk strontiumbarium niobate (SBN) crystal. If the initial width of the dark stripe is small; only a fundamentalsoliton or a Y-junction soliton is generated; corresponding to the lowest order in the odd-oreven-number soliton sequence. As the initial width and the bias field are increased; weobserve a progressive transition from a lower-order soliton to a sequence of higher-ordersolitons. We show that these dark solitons induce stable waveguides which can guide anintense beam of a different wavelength into multiple channels.,Photorefractive Materials,1996,3
Combination of ray-trace and diffraction modeling to describe coupling laser diodes to fibers and waveguides,Tomas D Milster,We describe a design tool for analyzing coupling between laser diodes and waveguides.The calculation includes adding system aberration information from a ray trace to adiffraction calculation in order to estimate the distribution of light incident on the waveguide.The overlap integral is used to calculate coupling efficiency. A simple example is given thatanalyzes coupling from a single-mode laser diode to a single-mode fiber using a ball lens.Calculations are compared with experimental results.,Laser Diode Chip and Packaging Technology,1996,3
Wavelet interpolation: from orthonormal to the oversampled wavelet transform,Nurgun Erdol; Feng Bao; Zajing Chen,The orthonormal wavelet transform is an efficient method of signal representation sincethere is no redundancy in its expression; but due to aliasing in the decimation stage it lacksthe often desired property of shift invariance. On the other hand; the oversampled ornonorthogonal wavelet offers a finer resolution in translation; thus reducing the effect of shiftof origin; it is more robust to changes in the initial phase of the signal. In some areas ofsignal processing; such as wideband correlation processing; sensitivity to time alignmentnecessitates the use of the nonorthogonal wavelet transform. The price paid for theadvantage of robustness to shifting is the introduction of redundancy in the expression. Inmany applications; both of these properties are needed in different stages of signalprocessing. Thus there is a need to know the conditions under which the redundant and …,Acoustics; Speech; and Signal Processing; 1995. ICASSP-95.; 1995 International Conference on,1995,3
KINETICS OF OXYGEN EVOLUTION REACTION ON PbO_2-Ti/MNO_2 ELECTRODE AND THE ELECTROCATALYSIS,CHEN Zhenfang; JIANG Hanying; SHU Yude,Abstract The kinetics of oxygen evolution reaction (OER) on PbO_2--Ti/MnO_2 elec-trodehas been studied using galvanistatic technique. In terms of kinetic parameters; the reac-tionpath of OER is proposed. The electrocatalytic activity of lead dioxide and manganesedioxide has been discussed according to the theory of molecular orbit and quantumchemistry calculation. It is concluded that the electrocatalytic activity of manganese dioxideis higher than that of lead dioxid; which is in agreement with the experimental result.,Acta Metall Sin,1992,3
Photosynthetic acclimation to water stress in citrus,Chen Zhihui; Zhang Liangcheng; WU Guanglin; Zhang Shanglong,Water stress imposed on citrus trees (Citrus unshiu Marc.)(transplanted to nutrient solution24 days before stress imposition) by addition of polyethylene glycol (PEG; MW 4000) toreduce the osmotic potential of the nutrient solution led to rapid decline of leaf waterpotential (ψ1); leaf relative water content (LWC); leaf net photosyn-thesis (Pn); transpiration(Tr); stomatal conductance (Gs) and mesophyllconductance (Gm). Trees which suffered theseverest stress shed all their leaves in 3 days. ψ1of the less stressed trees ultimatelydropped to a minimum and remained at this level even when LWC began to increase withconcomitant recovery of Pn and Gm. Tr and Gs; however; went up more slowly. The recoverywas incomplete during the stress period. It seems that the citrus trees had acclimatedthemselves to the water stress. This view is supported by the fact that the threshold 1/11 …,Journal of Zhejiang Agricultural University,1992,3
Rare Earth (III) Complexes of a Dibasic Quadridentate Schiff Base Derived from Benzoylacetone and Sulfamethoxypyridazine,Zhong Ning Chen; Ji Gui Wu; Ru Wen Deng,Abstract Rare earth (III) complexes of a Schiff base (H2L) derived from benzoylacetone andsulfamethoxypyridazine have been synthesized and characterized by elemental analyses;conductance measurements; solubilities; thermal analyses; and IR; 1HNMR and electronicspectral data. Elemental analyses reveal the presence of 2: 3 (metal: ligand) stoichiometryand molar conductivities in DMF show the non-electrolytic nature of all the complexes. IRand 1HNMR spec-tral studies indicate that the Schiff base acts as a dibasic qua-dridentateligand in the ketoenamine form coordinating to the rare earth (III) through the enamine N;carbonyl 0; sulfonyl 0 and pyridazinyl N atoms. The electronic spectra measured in the solidstate exhibit onyl slight shifts in the visible region. The cova-lent parameters of β; δ and b½have been calculated based on those spectra.,Synthesis and Reactivity in Inorganic; Metal-Organic; and Nano-Metal Chemistry,1991,3
Transcriptomic profiling in human decidua of severe preeclampsia detected by RNA sequencing,Jing Tong; Weixiu Zhao; Hong Lv; Wei‐Ping Li; Zi‐Jiang Chen; Cong Zhang,Abstract Maternal decidua plays a critical role in implantation and placentation. Impaireddecidualization causes failed intravascular trophoblast invasion and inadequateplacentation and then increases the risk of preeclampsia (PE). RNA sequencing (RNA-Seq)has achieved great advances in the characterization and quantification of transcriptomes; isa powerful tool for new transcript discovery; genome annotation and expression profiling. Inthe present study; we conducted a RNA-Seq analysis to compare gene expression betweendecidua of PE (n= 3; early-onset severe PE; EOSPE; n= 3; late-onset severe PE; LOSPE)and normal pregnancies (n= 3). We revealed that decidual gene transcription profile wasaltered in severe PE and identified 293 key PE-related genes involved in 19 differentiallyregulated pathways relevant for the pathogenesis of PE; among which ENO2; PGK1 and …,Journal of cellular biochemistry,2018,2
