From region encoding to extended dewey: On efficient processing of XML twig pattern matching,Jiaheng Lu; Tok Wang Ling; Chee-Yong Chan; Ting Chen,Abstract Finding all the occurrences of a twig pattern in an XML database is a core operationfor efficient evaluation of XML queries. A number of algorithms have been proposed toprocess a twig query based on region encoding labeling scheme. While region encodingsupports efficient determination of structural relationship between two elements; we observethat the information within a single label is very limited. In this paper; we propose a newlabeling scheme; called extended Dewey. This is a powerful labeling scheme; since from thelabel of an element alone; we can derive all the elements names along the path from theroot to the element. Based on extended Dewey; we design a novel holistic twig joinalgorithm; called TJFast. Unlike all previous algorithms based on region encoding; toanswer a twig query; TJFast only needs to access the labels of the leaf query nodes …,Proceedings of the 31st international conference on Very large data bases,2005,379
Percutaneous balloon exploration and plug closure of arterial duct,SG Ren; JX Lu; K Kang,Abstract Percutaneous plug closure of arterial duct (AD) was performed on 38 patients; withages ranging from 6 to 54 years. The inside diameter of AD varied from 3.7 to 11.6 mm andthe shunt size of AD was 8-77% of the pulmonary flow. A combined technique was used inthe closure operation; which employs a balloon catheter to explore the size of AD as well asits distensibility and a catheter scale to examine the compatibility of the foam plug with theAD to be closed. Total occlusion was achieved in all the 38 cases; the success rate being100%. Immediately after the procedure; blood oxygen analysis showed an interruption of theleft-to-right shunt and the pulmonary artery pressure decreased from 4.71+/-0.80 to 3.34+/-0.53 kPa (P less than 0.001). Four to 7 days later; the cardiothoracic ratio reduced from52.8+/-4.6 to 49.7+/-4.2%(P less than 0.001) and the cardiac index decreased from 6.00+ …,Zhonghua nei ke za zhi,1990,*
COHERENT TRANSITION IN A HIGHLY ORIENTED YBa 2 Cu 3 O 7− δ SUPERCONDUCTING THIN FILM,HH Wen; J Fang; JH Lu; XW Cao; JZ Shi; WZ Shi; WG Yao; ZZ Qi,The I–V characteristics and critical current density at different temperatures have beencarried out with a highly (100) oriented superconducting polycrystalline film. It is found that Ic= I c (0)(1–t) 2; which is similar to that of network constructed with ideal SNS junctions. At atemperature T (kT) which is below the individual grains transition temperature T c0; acoherent transition will occur because the coupling energy between grains begins to belarger than thermal fluctuating energy. According to Halperin-Nelson theory; we estimatethat T (kT)= 81.1 K; and the behaviors of temperature dependent resistance can be wellexplained. Meanwhile; we draw a conclusion that the supercurrent density ρs (T)= ρs (0)(1−t) 2.,Modern Physics Letters B,1990,*
Photographic Observations of the Positions of Minor Planets and Comets,JX Yang; Q Wang; SL Wei; JH Lu; YL Ge; TW Lu,*,Publications of the Purple Mountain Observatory,1990,*
Spatial variability of physical properties in paddy soil,Lu Jun; Yu Jinyan,*,Acta Pedologica Sinica (China),1990,*
Renewable transportation alternatives: Bio-methanol; electric and hydrogen fueled vehicles,D Neill; S Yano; Y Li; J Lu; J Bac,*,Solar Today;(USA),1990,*
Combination waste treatment for pig manure,LC Hsia; JH Lee; JC Wu; J Lu; CS Chi; YH Huang; CH Chen,*,Proceedings; the 5th AAAP Animal Science Congress; May 27-June 1; 1990; Taipei; Taiwan; Republic of China,1990,*
Chinese Journal of Clinical Anatomy Abstracts vol 7; issue 4; 1989,AL Wang; EH Pu; YR Li; YQ Yin; SZ Zhong; B Sun; SX Zhang; GC He; ZJ Liu; QY Meng; J Li; JL Lu; SF Wang; WT Yin; ZG Fu; J Zhang; CH Sun; YX Luo; ZZ Liu; W Hong; GX Zhong; HM Wang; XX Xie; KJ Zhang; YF Guo; GD Li; SJ Yang; YL Guo; L Xu; ZW Chen; JH Yang; ZY Han; YX Tian; GZ Liu; XY Hu; CM Li; Y Shi; WT Li; JS Pan; ZM He; YH Zou; GT Zhuo; YL Wu; YL Zeng; HH Deng; BS Huang; AM Yang; GW Zhong; Y Kuang; YF Li; QL Zhang; DG Xu; QS Fan; DL Guo; QX Li; HW Wei; KX Miao; ZY Ren; B Cao; YG Liu; DC Xu; LN Li; LC Zhang; YP Liu; XY Gao; GD Xiao; KJ Guo,Thirty vestibulocochlear organs of human adult specimens were observed under anoperative microscope at ten-time enlargments. The tympanic isthmus is a natural passageon the postero-media side of the tympanic diaphragm which is formed by the ossicular chainand surrounding mucous folds at the junction of the upper and middle tympanic cavities. Thetympanic isthmus was divided into anterior and posterior parts by the long limb of incus andstapes; once the tympanic isthmus is blocked; the air exchange of the middle ear will beobstracted; the upper tympanic cavity will be in negative pressure and other pathologicalconsequences may occur. The key points for surgical treatment of tympanic isthmus blockwere discussed.,Surgical and Radiologic Anatomy,1989,*
Thermal Stability and Perpendicular Anisotropy of Amorphous TbFeCo Films,J Lu; Y Wang; R Ma,*,Acta Metall. Sin.(China),1989,*
STUDY ON MAGNETIC-PROPERTIES OF INTERMETALLIC COMPOUNDS PR12. 5 (FE1-XCOX) 81.5 B6,YW ZENG; JL WU; JG LU; GX XUAN; XZ XU; YL LIU,*,CHINESE SCIENCE BULLETIN,1989,*
THE BONDING IN HETEROBIMETALLIC COMPLEXES. 1. A DV-X-ALPHA STUDY OF THE ELECTRONIC-STRUCTURE OF 3 EARLY LATE TRANSITION-METAL C...,H TANG; CW LIU; JX LU,*,THEOCHEM-JOURNAL OF MOLECULAR STRUCTURE,1989,*
Quantitative Phase Analysis of Cobalt Base Superalloy by X-Ray Diffraction,H Zhao; J Lu,*,Journal of Iron and Steel Research,1989,*
Use of Stereo Method in Finding Moving Objects,YL Ge; Q Wang; JH Lu; SC Wang,*,Publications of the Purple Mountain Observatory,1989,*
EPR and pulsed EPR studies of low spin ferric porphyrin complexes,RS Magliozzo; J McCracken; J Cornelius; JF Lu; J Peisach,*,Journal of Inorganic Biochemistry,1989,*
Effect of Preparation Conditions on Thermal Expansion Anisotropy of Amorphous Fe sub 78 B sub 13 Si sub 9 Alloy,J Lu; J Wang; B Ding,*,Acta Metallurgica Sinica(China),1989,*
Damping Capacity of Iron and Iron Based Alloy,G Wang; J Lu; B Wu,*,Journal of Iron and Steel Research,1989,*
Investigations Into Harmful Effect of Intermediate Inclusions of Steel Castings and Measures for Quality Improvement,S Li; J Lu,*,Foundry Technol.(China),1989,*
STUDIES ON MONOCLONAL-ANTIBODIES OF TOBACCO MOSAIC-VIRUS. 3. THE RELATIONSHIP BETWEEN ANTIGENICITY AND GENOTYPE,ZF ZHANG; CL ZHANG; XF QUE; JJ LU; P TIAN; L JI,*,CHINESE SCIENCE BULLETIN,1989,*
ENRICHMENT OF TRACE-METAL IONS BY PRECIPITATE FLOTATION WITH METAL-PAN-CTAB SYSTEM,SS WU; JQ LU; YQ TONG,*,FRESENIUS ZEITSCHRIFT FUR ANALYTISCHE CHEMIE,1989,*
THE CX-80 MARINE MICROCOMPUTER SYSTEM WITH HIGH RELIABILITY AND HIGH RELIABILITY AND HIGH PERFORMANCE IN RELATION TO PRICE,S Xu; J Lu,The CX-80 microcomputer system is described in this paper. The effectiveness of the systemdesign on reliability and maintainability has been shown by Markov Theory. The high-levelreal-time monitoring and control language MECAL synthesises the features of theprogrammable controller language and" list" pattern language. The fast Chinese character-handling technique makes it convenient for people using Chinese or other specialcharacters.,*,1989,*
Soybean germplasm resources in Jilin Province V [China]. Fat content and fatty acid composition,Lu Jingliang; Wu Bailing; Liang Qi,Abstract Content of fat and 5 main fatty acids in the seed of 814 soybean germplasmscollected from Jilin Province was determined. Average content of fat is 19.38%. Content oflinoleic acid is the highest (54.87%). Contents of oleic acid and linolenic acid were 21.36%and 8.96%; respectively in fatty acid composition. 10 varieties with fat content of over 22%; 9varieties with linoleic acid content of more than 60% and 10 varieties with linolenic acidcontent of about 6% have been identified and selected; their names and origin arepresented in this paper for breeding,Jilin Agricultural Sciences (China),1989,*
Effects of Aluminum and RE(Rare Earths) on the Corrosion Resistance and Structure of the Hot-Dip Zn--5% Al--RE Alloy Coated Steel Sheet,Y Li; C Liu; J Lu; J Chen,*,International Conference on Zinc and Zinc Alloy Coated Steel Sheet--GALVATECH'89,1989,*
Labour movements,Keith Laybourn,*,*,1989,*
Immunological humoral response in mice experimentally infected with Echinococcus granulosus; preliminary result of kinetic observation,HC Xue; LS Qiu; YH Zhang; CW Zhang; ZX Zhu; YQ Yang; JA Lu; H Li,Abstract 5 serological methods included latex agglutination test (LA); enzyme-linkedimmunoelectrotransfer blot (EITB); enzyme-linked immunosorbent assay (ELISA); dot-enzyme-linked immunosorbent assay (Dot-ELISA) and immunofluorescence antibody test(IFA) were used to trace the kinetic changes of the humoral response in NIH miceexperimentally infected with protoscolex of Echinococcus granulosus. Results showed thatDot-ELISA and IFA were able to detect antibodies 2 wk after infection while ELISA; EITB andLA gave positive reactions 4 wk; 2 mos and 3 mos after infection respectively. Therefore Dot-ELISA and IFA were considered to be the most sensitive ones among the 5 methods used.All infected mice gave positive reactions at 8 and 12 mos but none of the normal controlmice showed any reaction throughout the period of observation (Fig. 1).,Zhongguo ji sheng chong xue yu ji sheng chong bing za zhi= Chinese journal of parasitology & parasitic diseases,1988,*
Mg 2+-MEDIATED CHANGES IN FLUIDITY OF PHOSPHOLIPID DECREASE THE SLOW MOTION OF THE INCORPORATED H+-ATPase IN LIPOSOMES,WANG JINFENG; LU JINGFEN; ZHANG BINXIAN; YANG FUYU,The effect of Mg 2+ on the slow motion of H+-ATPase in proteoliposome was studied. TheST-ESR spectra of H+-ATPase labeled with maleimide and incorporated in liposomes atvarious Mg 2+ concentrations with incubation method were measured. The relationshipbetween the diagnostic param-eters L"/L; C'/C derived from ST-ESR spectra and Mg 2+concentrations or temperatures was com-pared with that of the order parameter S derivedfrom 5NS-ESR spectra under the same conditions. Obtain-ed results clearly showed that theincrease of Mg 2+ concentration or the decrease of temperature maycause the increase ofthe rotational correlation time of H+-ATPase in proteoliposome. And the rota-tional diffusionrate of H+-ATPase in membrane lipid is related to the activation energy of the sur-roundinglipid. The change of Mg 2+ concentration in proteoliposome leads to a change of …,Science in China Series B-Chemistry; Biological; Agricultural; Medical & Earth Sciences,1988,*
The Effect of the Grain Size on the Critical Depth for the Evaluation of Long-Life Fatigue Strength Using the Critical Depth Criterion.(Retroactive Coverage),JF Flavenot; J Lu,*,ECF 7. Failure Analysis--Theory and Practice.,1988,*
Status and Development of Refractories for Iron-Steelmaking in China.(Retroactive Coverage),J Lu,*,Proceedings of International Symposium on Refractories: Refractory Raw Materials and High Performance Refractory Products,1988,*
Current strategies for conservation of sweet potato germplasm at AVRDC [Asian Vegetable Research and Development Center; Taiwan],GCJ Fernandez; JH Lu,*,1. Planning Conference of Exploration; Maintenance and Utilization of Sweet Potato Genetic Resources; Lima (Peru); 23-27 Feb 1987,1988,*
Studies on soybean germplasm resources in Jilin Province IV. The analytical study on yield factors,Lu Jingliang; Wu Bailing; Wu Guirong,*,Jilin Agricultural Sciences (China),1988,*
A study on the composition of amino acids of soybean germplasm resources in Northeast of China,Lu Jingliang; Shao Rongchun; Wu Bailing,*,Soybean Science (China),1988,*
Selective Materials for the Filter Screen in a Centrifugal Separating Machine for NH sub 4 Cl,M Li; L Li; J Lu; K Tai,*,Huagong Jixie(Chemical Engineering and Machinery),1988,*
SECTION 6-ELECTRO AND ELECTROSTATICS INVITED PAPER,GT Symm; G de Mey; F Cuypers; A Gakwaya; M Farzaneh; LJ Gray; GE Giles; RA Adey; SM Niku; GS Gipson; JC Ortiz; CV Camp; J Lu; W Chang; A Kost; M Vix; D Hudak; RC MacCamy; AL Palisoc; J Min; CC Lee,*,Boundary Elements X,1988,*
Alternate Sampling FTIRRAS(Fourier Transform Infrared Reflection--Absorption Spectroscopy) Measurements of Langmuir--Blodgett Monolayers on Solid Surfaces,J Zhang; Z Feng; J Lu,*,Guangpuxue Yu Guangpu Fenxi,1988,*
ANALYSIS AND COMPARISONS OF DEGRADATION MODELS-CLOSURE,JY LU; HW SHEN,*,JOURNAL OF HYDRAULIC ENGINEERING-ASCE,1987,*
ACICULAR MARTENSTTE IN LASER TREATED GREY CAST IRON,LI Zhang; HU Jiandong; FANG Weijie; LU Jian,Abstract Laser quenched microstructure of HT 21-40 grey cast iron Was studied bytransmission electron microscopy. Results indicated that the structure is consisted of fineacicular martensite and ultrafine grained austenite. The carbon content of austenite is about1.8%; that can also be transformed into fine acicular martensite when cooled in liquidnitrogen.,Acta Metall Sin,1987,*
局网分布数据库 NDDB 的设计和实现,董传良， 陈剑山， 韩晓光， 林勋准,[摘要]: NDDB 是在高档微型机ALTOS986/58 (?) 组成的局部网络上开发的; 基于XENIX/UNIX的分布数据(?) 管理系统. 这是一个已供实用的软件产品; 本文介绍该系统的设计思想及实现.,微电子学与计算机,1987,*
Photographic astrometric observations of comet Halley.,J-X Yang; Q Wang; S-L Wei; D-C Wang; Y-L Ge; J-H Lu; J-X Zhang; S-C Wang,*,Publications of the Purple Mountain Observatory,1987,*
ACICULAR MARTENSTTE IN LASER TREATED GREY CAST IRON,Zhang LI; Jiandong HU; Weijie FANG; Jian LU,Laser quenched microstructure of HT 21-40 grey cast iron Was studied by transmissionelectron microscopy. Results indicated that the structure is consisted of fine acicularmartensite and ultrafine grained austenite. The carbon content of austenite is about 1.8%;that can also be transformed into fine acicular martensite when cooled in liquid nitrogen.,Acta Metallurgica Sinica,1987,*
Beam dynamics calculations for the linac booster beam line,JQ Lu; JG Cramer; DW Storm,*,*,1987,*
A STUDY ON THE RELATIONSHIP OF PATHOMORPHOLOGY AND PROGNOSIS OF CARDIAC ADENOCARCINOMA,Jian-ping LU; Mei-sheng XIAN,Comparative analysis of pathomorphologic features was madeon the samples of strictlyselected; curatively resected cardiac adenocarcinoma of patients with different survival; inorder to find out the pathologic factors that influencing prognosis. Meticulous comparisionWas made on the pathomorphological appearance using large histological section method.Significant differences were found in gross typing; histological classification; cancerousvessel invasion; lymph node metastasis and paracortical hyperplasia of the lymph nodes.The growth pattern and the degree of stromal reaction at the marginal portion of thecarcinoma were more closely correlated with prognosis than those of the central portion. Ac-cording to the factors reflecting respectively the cancerous invasiveness and host resistance;the cardiac adenocarinoma can be divided into different pathological progressive stages …,Chinese Journal of Cancer,1987,*
EXAFS Study of the Near-Neighbor Structure of Manganese Atom in Quasicrystalline Aluminum--Manganese Alloy,L Chang; J Lu; C Li; L Jin,*,Wuli Xuebao,1987,*
Laser Surface Heat Treatment of Gray Cast Iron: a Microstructure and Wear Resistance Study.(Retroactive Coverage),W Fang; J Lu; Z Li; J Hu,*,5 th International Congress on Heat Treatment of Materials.,1986,*
Studies on monoclonal antibody to Brucella melitensis,JL Lu; JT Li; ZS Wang; XY Lin; XG Kong; ZF Shi; HL Huang; FR Shang; YH Ning; HY Shong,*,Chiang-su nung yeh hseuh pao= Journal of agricultural sciences,1986,*
Circumstances of observations of comet Halley on Hainan Island.,D-C Wang; J-X Yang; S-L Wei; Q Wang; Y-L Ge; J-H Lu,*,Publications of the Purple Mountain Observatory,1986,*
The charged particle multiplicity in pp-bar annihilation,C Chen; J Lu,Using the three chains diagram based on the Dual Partonic Scheme; combining with the FFquark fragmentation mechanism; the charged particle multiplicity; the yields of π; K mesons;the single particle inclusive distribution and the central plateau particle density of soft highenergy PP-bar annihilation are calculated and compared with PP-bar experiments on CERNSPS. The results support the view that the small Pperpendicular multiparticle production inPP-bar interaction consists of annihilation and collision processes; annihilation has a richercharged particle multiplicity; more abundant amount of strange particles and higher inclusivedistribution than PP collision; and; the annihilation plateau density grows with energy fasterthan collision; the Feynman scaling is violated sharper,*,1986,*
STUDIES ON OLEFIN ISOMERIZATION CATALYZED BY TRANSITION-METALS. 4. ISOMERIZATION OF 1; 5-CYCLOOCTADIENE CATALYZED BY (R-CP) 2TICL2/...,YL QIAN; JQ LU; WH XU,*,JOURNAL OF MOLECULAR CATALYSIS,1986,*
Diffusion of Hydrogen in Tantalum,J Lu; W Li,*,Acta Metall. Sin.(China),1986,*
A MARINE FAULT-TOLERANT MICRO-COMPUTER CONTROL SYSTEM,S Xu; G Gu; J Lu,Reliability; anti-interference characteristics and Chinese character processing are the keyrequirements for the application of microcomputers in marine control systems aboardChinese vessels; and the development of a general real-time control language is the keyproblem for widespread application of the systems. To solve these problems; a set of CX-80marine microcomputers and a high level real time control language; MECAL (Marine Engine-room Control and Alarm Language); were developed. This article describes theachievements of the CX-80 systems; the features of MECAL; and the MECAL Users' Guide.The CX-80 system passed marine environmental tests to meet strict military and civilrequirements and at the time this article was written; had run (aboard a vessel) continuouslyfor 14;000 hours with complete success. Its fault-tolerant; anti-interference features and its …,Selected Papers of the Chinese Society of Naval Architecture and Marine Engineering,1986,*
