Identification of a novel coronavirus in patients with severe acute respiratory syndrome,Christian Drosten; Stephan Günther; Wolfgang Preiser; Sylvie Van Der Werf; Hans-Reinhard Brodt; Stephan Becker; Holger Rabenau; Marcus Panning; Larissa Kolesnikova; Ron AM Fouchier; Annemarie Berger; Ana-Maria Burguière; Jindrich Cinatl; Markus Eickmann; Nicolas Escriou; Klaus Grywna; Stefanie Kramme; Jean-Claude Manuguerra; Stefanie Müller; Volker Rickerts; Martin Stürmer; Simon Vieth; Hans-Dieter Klenk; Albert DME Osterhaus; Herbert Schmitz; Hans Wilhelm Doerr,Background Abstract The severe acute respiratory syndrome (SARS) has recently beenidentified as a new clinical entity. SARS is thought to be caused by an unknown infectiousagent. Methods Clinical specimens from patients with SARS were searched for unknownviruses with the use of cell cultures and molecular techniques. Results A novel coronaviruswas identified in patients with SARS. The virus was isolated in cell culture; and a sequence300 nucleotides in length was obtained by a polymerase-chain-reaction (PCR)–basedrandom-amplification procedure. Genetic characterization indicated that the virus is onlydistantly related to known coronaviruses (identical in 50 to 60 percent of the nucleotidesequence). On the basis of the obtained sequence; conventional and real-time PCR assaysfor specific and sensitive detection of the novel virus were established. Virus was …,New England journal of medicine,2003,3198
FACT-operation of the First G-APD Cherenkov Telescope,T Bretz; A Biland; J Buß; V Commichau; L Djambazov; D Dorner; S Einecke; D Eisenacher; J Freiwald; O Grimm; H von Gunten; C Haller; C Hempfling; D Hildebrand; G Hughes; U Horisberger; ML Knoetig; T Krähenbühl; W Lustermann; E Lyard; K Mannheim; K Meier; S Mueller; D Neise; A-K Overkemping; A Paravac; F Pauss; W Rhode; U Röser; J-P Stucki; T Steinbring; F Temme; J Thaele; P Vogler; R Walter; Q Weitzel,Since more than two years; the First G-APD Cherenkov Telescope (FACT) is operatingsuccessfully at the Canary Island of La Palma. Apart from its purpose to serve as amonitoring facility for the brightest TeV blazars; it was built as a major step to establish solidstate photon counters as detectors in Cherenkov astronomy. The camera of the First G-APDCherenkov Telesope comprises 1440 Geiger-mode avalanche photo diodes (G-APD aka.MPPC or SiPM) for photon detection. Since properties as the gain of G-APDs depend ontemperature and the applied voltage; a realtime feedback system has been developed andimplemented. To correct for the change introduced by temperature; several sensors havebeen placed close to the photon detectors. Their read out is used to calculate acorresponding voltage offset. In addition to temperature changes; changing current …,Real Time Conference (RT); 2014 19th IEEE-NPSS,2014,3
Production of infectious poliovirus from synthetic viral genomes,Jeronimo Cello; Steffen Mueller,Abstract Making use of the nucleotides sequence of the RNA genome (7;440 nt) ofpoliovirus; synthetic deoxyoligonucleotides; 60–70 nt in length are synthesized. Theoligonucleotides that map to adjacent segments in the genome are designed such that theyare of plus-and minus-strand polarity with the overlapping complementary sequences attheir termini. The oligonucleotides are assembled by asymmetric PCR; and then; thesegments are ligated directly into a plasmid. The segments are assembled stepwise viacommon unique restriction endonuclease cleavage sites to yield a full-length polioviruscomplementary DNA (cDNA); carrying a phage T7 RNA polymerase promoter at the (left)5′ end. Genomic RNA is generated with a phage T7 RNA polymerase. The viral RNA isincubated in a cell-free extract; where it is translated and replicated; resulting in the de …,*,2012,3
Diabetologie und Stoffwechsel,M Kellerer; B Gallwitz; D Müller-Wieland; A Petermann; M Nauck; L Heinemann; W Kerner; UA Müller; R Landgraf; D Ziegler; J Keller; C Maier; J Pannek; C Rüster; C Hasslacher; G Wolf; HP Hammes; KD Lemmen; B Bertram; BO Böhm; M Dreyer; A Fritsche; M Füchtenbusch; S Gölz; S Martin; T Haak; E Fach; A Hamann; HG Joost; HH Klein; MA Nauck; HM Reuter; S Schreiber; E Siegel; H Hauner; A Moss; A Berg; SC Bischoff; M Colombo-Benkmann; T Ellrott; U Kanthak; D Kunze; N Stefan; M Teufel; M Wabitsch; A Wirth; B Kulzer; C Albus; S Herpertz; J Kruse; K Lange; F Lederbogen; F Petrak; S Morbach; E Müller; H Reike; A Risse; G Rümenapf; M Spraul; A Neu; J Bürger-Büsing; T Danne; A Dost; M Holder; RW Holl; PM Holterhus; T Kapellen; B Karges; O Kordonouri; S Müller; K Raile; R Schweizer; S von Sengbusch; R Stachow; V Wagner; S Wiegand; R Ziegler; A Zeyfang; A Bahrmann; J Wernecke; K Esefeld; P Zimmer; M Stumvoll; M Halle; H Kleinwechter; U Schäfer-Graf; C Bührer; I Hoesli; F Kainer; A Kautzky-Willer; B Pawlowski; K Schunck; T Somville; M Sorger,Praxisempfehlungen der Deutschen Diabetes Gesellschaft S77 Praxisempfehlungen der DeutschenDiabetes Gesellschaft M. Kellerer; B. Gallwitz S78 Definition; Klassifikation und Diagnostik desDiabetes mellitus D. Müller-Wieland; A. Petermann; M. Nauck; L. Heinemann; W. Kerner; UAMüller; R. Landgraf S82 Diabetische Neuropathie D. Ziegler; J. Keller; C. Maier; J. Pannek S93Nephropathie bei Diabetes C. Rüster; C. Hasslacher; G. Wolf S99 Diabetische Retinopathieund Makulopathie HP Hammes; KD Lemmen; B. Bertram S106 Therapie des Typ-1-Diabetes– Kurzfassung 1. Auflage; August 2011 Version 1.0 vom 09.08.2011 BO Böhm; M. Dreyer; A.Fritsche; M. Füchtenbusch; S. Gölz; S. Martin; T. Haak S117 Praxisempfehlungen DDG/DGIM– Therapie des Typ-2-Diabetes R. Landgraf; M. Kellerer; E. Fach; B. Gallwitz; A. Hamann; HGJoost; HH Klein; D. Müller-Wieland; MA Nauck; HM Reuter …,*,2009,3
Pathogenesis and prevention of poliomyelitis and the chemical synthesis of poliovirus,Steffen Mueller; P Ping; Elizabeth Rieder; Nidia de Jesus; Akiko Iwasaki; Aniko Paul; Jeronimo Cello; Eckard Wimmer,*,Nova Acta Leopoldina NF,2005,3
Pyrite-generated radicals and the destruction of nucleic acids.,CA Cohn; S Mueller; E Wimmer; M Schoonen,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2004,3
Erhebung von Kupfergesamtgehalten in ökologisch und konventionell bewirtschafteten Böden. Teil 4:—Gesamtgehalte in Böden deutscher Baumobstbaugebiete,Thomas Strumpf; Jörn Strassemeyer; Jutta Kienzle; Gerd Palm; Karsten Klopp; Adrian Engel; Heinrich-Ludger Rövekamp; Sandra Müller; Martin Balmer; Jürgen Zimmer; Dieter Felgentreu,Zusammenfassung Die Auswirkungen dauerhafter Anwendung kupferhaltiger Fungizide aufdie Nachhaltigkeit der Bodengüte sind im Rahmen der Europäischen WirkstoffzulassungGegenstand eines EU-weiten Programms zur Erfassung der Kupfergehalte im Bodengeworden. 1613 Einzelproben wurden aus den Bodenhorizonten 0–5 und 5–20 cm vonBaumobstlagen an 40 ökologisch und 12 konventionell bewirtschafteten Standorten unterden Aspekten einer möglichst repräsentativen Erfassung der Belastungsverteilungentnommen. Das Erhebungsergebnis soll als Grundlage für die Auswahl gebietstypischerAnbausituationen dienen; die in Verbindung mit einer spezifischen Expositionsermittlungdie Erfassung der Wirkungsausprägung an empfindlichen Indikatorarten der jeweiligenRegenwurmzönosen ermöglicht. Auf der Basis von Gesamtgehalten wird die …,Journal fur Kulturpflanzen-Journal of Cultivated Plants,2012,2
Repeated sequence motifs in the Helicobacter pylori P1408 promoter do not affect its transcription,Stefanie Müller; Johanna Förster; Dagmar Beier,Summary The ArsRS two-component system controls the pH-dependent transcription ofseveral target genes involved in the acid resistance of Helicobacter pylori. In itsphosphorylated form the response regulator ArsR activates transcription of the urease genesand it has been reported that ArsR∼ P binds to a 26 bp consensus motif which is present inthe promoter regions of the ORFs hp1408; hp119 and hp1432 encoding proteins ofunknown function. Here we show that the upstream region of ORF hp1408 exhibitsconsiderable sequence variation in different isolates of H. pylori. By the construction offusions of the P 1408 promoter from different H. pylori strains to the reporter gene gfp in thegenetic background of H. pylori G27 we demonstrate that these sequence variations do notsignificantly affect acid-induced transcription. Furthermore; we show that a P 1408 core …,Microbiological research,2006,2
Mineral-generated reactive oxygen species.,Corey Alexander Cohn; S Mueller; E Wimmer; ND Leifer; SG Greenbaum; M Schoonen,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2005,2
SigB; an alternative sigma factor of the myxobacterium Stigmatella aurantiaca; is synthesized during development and heat shock,Barbara Silakowski; Susanne Müller; Heyko Skladny; Heidi Ehret; Hans U Schairer,Alternative sigma factors have been detected in the myxobacterium Stigmatella aurantiacaduring indole-induced sporulation; fruiting body formation and heat shock using anantiserum raised against sigma factor SigB. The time course of sigB gene expression wasanalysed by RT-PCR and by determining β-galactosidase activity during development in amerodiploid strain that harboured a sigB–lacZ fusion gene. Inactivation of the sigB gene byinsertion of the neo gene resulted in the loss of one sigma factor as shown by Westernanalysis. Neither fruiting body formation nor sporulation; nor the production of possible SigBtargets; such as DnaK; GroEL or HspA; were affected.,Microbiology,2001,2
Dilated cardiomyopathy--heart muscle disease of unknown origin or an autoimmune disease? New aspects of etiology; pathogenesis and clinical practice,S Müller,Abstract Recent evidence suggests that the most common form of idiopathic cardiomyopathyin our altitudes; the dilated cardiomyopathy (DCM); is a post-infectious autoimmune diseasewhich is triggered by virus infections. In animal experiments; the development of thecoxsackie virus B3 myocarditis to a congestive cardiac insufficiency resembling the clinicalpicture of DCM was demonstrated. In mice; species-dependent varying disease coursescould be observed; which point to a genetically different behaviour of the animals'immunological reactions; either humoral or T-cell mediated immune reactions beingresponsible. In comparison with non-DCM patients; patients with DCM and chronicmyocarditis exhibit significantly higher coxsackie virus antibody titres. Obviously; also adifferently long viral persistency in the cardiac muscle plays a role; as enterovirus-specific …,*,1989,2
The F-pure threshold of quasi-homogeneous polynomials,Susanne Müller,Abstract Inspired by the work of Bhatt and Singh [3] we compute the F-pure threshold ofquasi-homogeneous polynomials. We first consider the case of a curve given by a quasi-homogeneous polynomial f in three variables x; y; z of degree equal to the degree of xyz andthen we proceed with the general case of a Calabi–Yau hypersurface; ie a hypersurfacegiven by a quasi-homogeneous polynomial f in n+ 1 variables x 0;…; xn of degree equal tothe degree of x 0⋯ x n.,Journal of Pure and Applied Algebra,2018,1
Differential induction of ATF3 and HO-1 in myeloid cells and keratinocytes via Dimethylfumarate or Cyclosporine A,Stefanie Müller; Nikola Smatlik; Marc Burian; Kamran Ghoreschi; Martin Röcken; Amir S Yazdi,Abstract Background Chronic inflammatory skin diseases are characterized by controlledproliferation of keratinocytes. Here; activating transcription factor 3 (ATF3) might play afundamental role. In these inflammatory diseases; proliferation is controlled and only rarelyleads to cancer development which can be supported by an inflammatory microenvironment.ATF3 is a dual function protein as it suppresses pro-inflammatory IL-6 and IL-8; but also actsas a pro-oncogenic factor by the suppression of p53. We therefore analyzed ATF3expression comparing myeloid cells with keratinocytes. Objective To dissect the bi-modalrole of ATF3 we pharmacologically induced ATF3 and analyzed its influence on cytokineexpression and secretion in a cell type specific manner. Methods Since inflammatory skindiseases can be treated systemically with Cyclosporin A or Dimethylfumarate we …,Journal of dermatological science,2017,1
Passivation of edge states in etched InAs sidewalls,Christopher Mittag; Matija Karalic; Susanne Mueller; Thomas Tschirky; Werner Wegscheider; Olga Nazarenko; Maksym V Kovalenko; Thomas Ihn; Klaus Ensslin,We investigate different methods of passivating sidewalls of wet etched InAsheterostructures in order to suppress inherent edge conduction that is presumed to occurdue to band bending at the surface; leading to charge carrier accumulation. Passivationtechniques including sulfur; positively charged compensation dopants; and plasmaenhanced chemical vapor deposition of SiNx do not show an improvement. Surprisingly;atomic layer deposition of Al2O3 leads to an increase in the edge resistivity of more than anorder of magnitude. While the mechanism behind this change is not fully understood;possible reasons are suggested.,Applied Physics Letters,2017,1
