Deep ultraviolet photoluminescence of water-soluble self-passivated graphene quantum dots,Libin Tang; Rongbin Ji; Xiangke Cao; Jingyu Lin; Hongxing Jiang; Xueming Li; Kar Seng Teng; Chi Man Luk; Songjun Zeng; Jianhua Hao; Shu Ping Lau,Glucose-derived water-soluble crystalline graphene quantum dots (GQDs) with an averagediameter as small as 1.65 nm (∼ 5 layers) were prepared by a facile microwave-assistedhydrothermal method. The GQDs exhibits deep ultraviolet (DUV) emission of 4.1 eV; whichis the shortest emission wavelength among all the solution-based QDs. The GQDs exhibittypical excitation wavelength-dependent properties as expected in carbon-based quantumdots. However; the emission wavelength is independent of the size of the GQDs. The uniqueoptical properties of the GQDs are attributed to the self-passivated layer on the surface of theGQDs as revealed by electron energy loss spectroscopy. The photoluminescence quantumyields of the GQDs were determined to be 7–11%. The GQDs are capable of converting bluelight into white light when the GQDs are coated onto a blue light emitting diode.,ACS nano,2012,770
A novel hydrate-based thin-film phosphor: low-temperature growth process and properties,JH Hao; J Gao,Abstract Thin films of barium chloride hydrate doped with cerium were deposited by spraypyrolysis of aqueous solutions. The cathodoluminescence (CL) spectrum consists of twopeaks at 443 and 485 nm due to 4f–5d transitions of the cerium ion in thin films without post-heat treatment. The CL depended dramatically on deposition temperature between 250° Cand 500° C. The phenomenon is directly related to the change of crystallinity and Clconcentration of the thin films. The CL spectra of thin films of BaCl 2· 2H 2 O: Ce werecompared on various substrates. The relaxation behavior of CL was also observed in thin-film phosphor. Our results indicate that the material studied as thin-film phosphor is uniquesince it contains water. It seems that the 4f–5d transition in Ce is so energetic that the O–Hphonons cannot disturb it; indicating that barium chloride hydrate is a novel host in which …,Applied Physics A,2005,*
CRYSTALLINE SrTiO 3 THIN FILMS ON SILICON BY PULSED LASER DEPOSITION,JH Hao; J Gao,We have developed a process to grow SrTiO 3 (STO) thin films showing single (110)orientation directly on Si by means of pulsed laser deposition technique. The growth of STOfilms directly on Si has been described. The crystallinity of the grown STO films wascharacterized by X-ray diffraction analysis of θ-2θ scan and rocking curve. Our results maybe of interest for better understanding of the growth based on the perovskite oxide thin filmson silicon materials.,International Journal of Modern Physics B,2005,*
Dielectric SrTiO3 thin films on silicon substrates,JH Hao; J Gao,Skip navigation …,Asia-Pacific Physics Workshop,2004,*
Lattice Dynamics and Dielectric Properties of Ferroelectric Thin Films for Frequency Agile Devices,XX Xi; AA Sirenko; IA Akimov; AM Clark; J‐H Hao,To the extent authorized under the laws of the United States of America; all copyrightinterests in this publication are the property of The American Ceramic Society. Anyduplication; reproduction; or republication of this publication or any part thereof; without theexpress written consent of The American Ceramic Society or fee paid to the CopyrightClearance Center; is prohibited.,Recent Developments in Electronic Materials and Devices,2003,*
Grazing Incidence X-Ray Diffraction Study of Thin Epitaxial Ba_0. 5Sr_0. 5TiO3 Films on SrTiO_3: Nb Substrate,M Aspelmeyer; U Klemradt; D Le Bolloc'h; TH Metzger; J Hao; XX Xi,Abstract We investigated single-crystalline Ba_0. 5Sr_0. 5TiO 3 (BST) thin films grownepitaxially on (100)-oriented Nb-doped SrTiO 3 substrate. X-ray experiments wereperformed in-situ by means of coplanar and grazing incidence x-ray diffraction (GID) usingboth 7.6 keV and 9.5 keV synchrotron radiation. The position and shapes of in-plane Bragg-peaks have been measured in a systematic study for different incident angles as a functionof temperature. We discuss the results with respect to lattice-dynamical anomalies (asevidenced by thermal expansion) and depth-dependent structural properties such as latticerelaxation; mosaic spread and defect distributions. The observed large radial widths of thefilm peaks indicate significant strain fields.,APS March Meeting Abstracts,2001,*
Electric field-induced soft-mode hardening in SrTiO3 films,Anna Clark; Ilia Akimov; Andrei Sirenko; Jianhua Hao; Xiaoxing Xi,Abstract We have studied electric field-induced Raman scattering in SrTiO 3 thin films usingan indium-tin oxide/SrTiO_3/SrRuO 3 structure grown by pulsed laser deposition. The softmode polarized along the field becomes Raman active. Experimental data for electric field-induced hardening of the soft modes and the tuning of the static dielectric constant are inagreement described by the Lyddane-Sachs-Teller (LST) formalism. The markedly differentbehavior of the soft modes in thin films from that in the bulk is explained by the existence oflocal polar regions.,APS March Meeting Abstracts,2001,*
Misfit relaxation in SrTiO~ 3/SrRuO~ 3 bilayer films on LaAlO~ 3 (100) substrates,JS Wu; CL Jia; K Urban; JH Hao; XX Xi,*,MICROSCOPY AND MICROANALYSIS-NEW YORK-,2001,*
Hardening of the Soft-mode Phonons in SrTiO3 Thin Films Measured by Far-infrared Ellipsometry and Raman Scattering,Andrei Sirenko; Christian Bernhard; Andrzej Golnik; Ilia Akimov; Anna Clark; Jianhua Hao; Xiaoxing Xi,Abstract We report the experimental studies of the vibrational spectra and dielectricproperties of SrTiO 3 (STO) films with the thickness ranging from 0.5 to 2 mum grown bypulsed laser deposition. The Fourier-transform infrared (FT-IR) ellipsometry between 30 and700 cm-1 and electric field-induced Raman scattering techniques have been used forinvestigation of the phonon behavior. FT-IR ellipsometry measurements have been carriedout using synchrotron radiation at the U4IR and U12IR beamlines; the Brookhaven NationalLaboratory. Results of FT-IR ellipsometry and Raman spectra have been compared with thelow-frequency measurements of the static dielectric constant. The temperature dependenceof the soft mode frequency in the films reveals hardening of this phonon compared to that inbulk crystals. This observation is in a good agreement with the Lyddane-Sachs-Teller …,APS Meeting Abstracts,2000,*
Thin BST-Films on SrTiO_3: Nb-Substrates Studied By Specular and Diffuse X-Ray Reflectivity,Uwe Klemradt; Markus Aspelmeyer; Jianhua Hao; Xiaoxing Xi,Abstract The quality of the film-substrate interface is a limiting factor for many technologicalapplications of ferroelectric films; eg actuators or storage media. We will presentinvestigations of single-crystal Ba_0. 5Sr_0. 5TiO 3 (BST)-films deposited onto (0.5 wt.%) Nb-doped SrTiO_3-substrates with (100)-orientation. Films with thicknesses of 20 nm; 50 nmand 100 nm were investigated by grazing-incidence x-ray scattering at temperatures of 250K; 300 K and 350 K. The excellent sample quality allowed us to determine with highaccuracy the real structure of the samples; in particular the interfacial quality; film thicknessand density. Moreover; our experiments indicate strong interfacial roughness correlations inthe paraelectric phase; which are modified on approaching the ferroelectric phase.,APS Meeting Abstracts,2000,*
SOFT-MODE PHONONS in SrTi03 THIN FILMS STUDIED by FAR-INFRARED ELLIPSOMETRY and RAMAN SCATTERING,AM CLARK; JH HAO; XX XI,ABSTRACT We report the experimental studies of the vibrational spectra of SrTi03 films withthe thickness of 1| im grown by pulsed laser deposition. Fourier-transform infraredellipsometry between 30 and 700 cm'1 and electric field-induced Raman scattering havebeen utilized for investigation of the phonon behavior. These results can be used forcomparison with the low-frequency measurements of the static dielectric constant. In thefilms; the soft mode reveals hardening compared to that in bulk crystals. This observation isin agreement with the Lyddane-Sachs-Teller formalism.,Materials Issues for Tunable RF and Microwave Devices,2000,*
Soft-Mode Phonons in SrTiO 3 Thin Films Studied by Far-Infrared Ellipsometry and Raman Scattering,AA Sirenko; C Bernhard; A Golnik; IA Akimov; AM Clark; J-H Hao; XX Xi,Abstract We report the experimental studies of the vibrational spectra of SrTiO 3 films withthe thickness of 1 µm grown by pulsed laser deposition. Fourier-transform infraredellipsometry between 30 and 700 cm− 1 and electric field-induced Raman scattering havebeen utilized for investigation of the phonon behavior. These results can be used forcomparison with the low-frequency measurements of the static dielectric constant. In thefilms; the soft mode reveals hardening compared to that in bulk crystals. This observation isin agreement with the Lyddane-Sachs-Teller formalism.,MRS Online Proceedings Library Archive,1999,*
PROPERTIES OF INTERFACES BETWEEN SrTiO~ 3 THIN FILMS AND ELECTRODES,AM Clark; JH Hao; W Si; XX Xi,*,INTEGRATED FERROELECTRICS,1999,*
Interface Properties Between SrTiO 3 Thin Films and Electrodes,AM Clark; Jianhua Hao; Weidong Si; XX Xi,Abstract SrTiO 3 (STO) thin films were grown by pulsed laser deposition on single crystalSTO substrates with a SrRuO 3 buffer layer; which also serves as a bottom electrode.Measurements of the low frequency dielectric properties were performed in a parallel platecapacitor configuration for a range of temperatures using different top electrode materials.The contribution to the interfacial potential from Schottky barriers was investigated. Incomparison to STO single crystals; thin films have continued dielectric non-linearity aboveT∼ 70 K. This complicates conventional Schottky barrier height measurements using CVcurves because both Schottky barriers and dielectric non-linearity result in a decrease indielectric constant under applied electric fields. However; by using IV data; difficulties relatedto field dependence of the dielectric constant may be removed. Barrier height …,MRS Online Proceedings Library Archive,1999,*
Design and fabrication of 128x128 diffractive microlens arrays on Si substrates,Yi Li; Xinjian Yi; Jianhua Hao,128 by 128 diffractive microlens arrays have been designed by considering the independentoptical and processing parameters for 3-5 micrometers wavelength with a microlens size of100 micrometers. The lens F number and array pitch are 1.5 and 100 micrometers;respectively. The diffractive microlens arrays have been fabricated on the surface of Sisubstrates by successive photolithography and Ar+ ion-beam-etching technique. Thepractical and fabrication method are discussed. The optical characteristics andmeasurements of the diffractive microlens arrays are presented.,Imaging System Technology for Remote Sensing,1998,*
The Bi/Bi 1-x Sb x multiquantum well structure,Xinjian Yi; Xinyu Zhang; Yi Li; Jianhua Hao; Xing-Rong Zhao,Bi/Bi 1-x Sb x multiquantum well structure has been grown by molecular beam epitaxy(MBE) on GaAs (001) substrate with a buffer layer of CdTe (111). The GaAs substrate waspreheated at a temperature of 580 degrees C in the MBE chamber with vacuum of 10+ 10torr for 10 minutes. The CdTe (111) buffer layer was grown with thickness of 300 nm attemperature of 280 degrees C. The Bi/Bi 1-x Sb x multilayer structure with x of 0.15; repeated40 times; was grown at substrate temperature of 130 degrees C. As-deposited samples werecharacterized by reflection high-energy electron diffraction; x-ray diffraction analysis andhigh-resolution transmission electron microscopy (TEM); indicating a good epitaxial layerquality. The energy band model of the samples have been suggested for the first time.,Photodetectors: Materials and Devices III,1998,*
Design and fabrication of 128 x 128 diffractive microlens arrays on Si for PtSi FPA [3553-14],LY Yi; X Yi; J Hao,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1998,*
Design and fabrication of 128x128 diffractive microlens arrays on Si substrates [3505-103],Y Li; X Yi; J Hao,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,1998,*
Dielectric properties of pulsed laser deposited SrTiO 3 thin films,AM Clark; Jianhua Hao; Weidong Si; XX Xi,Abstract Low frequency dielectric loss and nonlinearity in pulsed laser deposited SrTiO 3thin films were studied. A low loss tangent in the order of 10− 4; close to the level found inSrTiO 3 single crystals; was observed. Combined with a large tunability; this resulted in afigure of merit for frequency and phase agile materials that can rival that observed in singlecrystals. The SrTiO 3 thin films with thickness ranging from 25 nm to 2.5 μ1 were grown onSrRuO 3 electrode layers. The loss depends strongly on the thickness; but differently aboveand below T∼ 80 K. Our result suggests that; in the high temperature regime; the interfacialdead layer effect dominates while; in the low temperature regime; the losses related to thestructural phase transition and quantum fluctuations are important. The effect of interfacialpotential was studied by using different electrode materials that result in different Schottky …,MRS Online Proceedings Library Archive,1998,*
Study on linear array detectors of YBa 2 Cu 3 O (7-delta) high Tc superconducting thin films,Zhihong Mai; Xinrong Zhao; Fangqiao Zhou; Handong Sun; Jianhua Hao; Xinjian Yi; Wendong Song,*,Journal of Infrared and Millimeter Waves,1995,*
Study on YBa_2Cu_3O (7-δ) Superconducting Photodetectors,Hao Jianhua; Zhou Fangqiao; Sun Handong; Zhao Xingrong; Mai Zhihong; Yi Xinjian; Li Zaiguang,In this paper both bolometric and optically induced nonequilibrium mechanisms for thesuperconducting photodetector are theoretically analysed. Formulae of responsibility for thedevice have been shown. Characteristics of photodetectors based on the granular andepitaxial films are measured; and the experimental results have been compared with theproposed theoretical model. High Tc superconducting YBa2Cu3O7-δ film photodetectorswith good performances are developed.,ACTA ELECTRONICA SINICA,1994,*
