Distributed GraphLab: a framework for machine learning and data mining in the cloud,Yucheng Low; Danny Bickson; Joseph Gonzalez; Carlos Guestrin; Aapo Kyrola; Joseph M Hellerstein,Abstract While high-level data parallel frameworks; like MapReduce; simplify the design andimplementation of large-scale data processing systems; they do not naturally or efficientlysupport many important data mining and machine learning algorithms and can lead toinefficient learning systems. To help fill this critical void; we introduced the GraphLababstraction which naturally expresses asynchronous; dynamic; graph-parallel computationwhile ensuring data consistency and achieving a high degree of parallel performance in theshared-memory setting. In this paper; we extend the GraphLab framework to thesubstantially more challenging distributed setting while preserving strong data consistencyguarantees. We develop graph based extensions to pipelined locking and data versioning toreduce network congestion and mitigate the effect of network latency. We also introduce …,Proceedings of the VLDB Endowment,2012,1294
Food and Bioproducts Processing,HS Ramaswamy; H Jin; S Zhu; D Jia; Y Fang; K Yao; GP Sharma; S Prasad; VK Chahar; R Zúñiga; A Le-Bail; G Tucker; E Hanby; H Brown; E Mateos; G Ibarra-Berastegi; A Elias; A Barona; JM González; G Solgaard; KH Thorsen; KI Draget; S Ertunc; B Akay; H Boyacioglu; H Hapoglu; L Hua; Z WenYing; W Hua; L ZhongChao; W AiLian; O Erkmen,*,*,*,*
ANALISIS DE LA EXTRACCIÓN DEL ACEITE DE OLIVA MEDIANTE CENTRIFUGACIÓN EN DOS FASES SIN PROUCCIÓN DE ALPECHIN.,M HERMOSO; A JIMENEZ; M UCEDA; A GRACÍA-ORTÍZ; J GONZALEZ; ESTACIÓN DE OLIVICULTURA Y ELAIOTECNIA; PESQUERA DGIFAP SEVILLA,*,*,*,*
APS Members,Kostas Glampedakis; George Pappas; Hector O Silva; Emanuele Berti,*,*,*,*
EFECTO DE LA CONCENTRACIÓN DE ÁCIDOS HÚMICOS EN LA REDUCCIÓN DE 4-NITROFENOL POR UN LODO METANOGÉNICO,Blanca I Mendoza; Francisco J Cervantes; M Ana Pérez; Jorge González,En estudios recientes se ha reportado que las sustancias húmicas (SH) poseenpropiedades redox y han sido usadas efectivamente en la biotransformación de algunoscontaminantes orgánicos e inorgánicos en ambientes anaerobios [1]. El objetivo delpresente trabajo fue estudiar el efecto de la concentración de ácidos húmicos (AH) en elproceso de biotransformación de 4-Nitrofenol (4-NF) por un lodo metanogénico (L).Metodología.,*,*,*
60 GHz-300 kW Gyrotron General Design for the Mexican Tokamak “T”,JA Gonzalez; M Salvador; J Martınez; A Nieto; OA Munoz; J González; JR Morones; RM Chávez; GR Cavazos; VM Arredondo; S Martınez; MA Sanroman; IE Morales; A Acosta; JV Guzman; CA Briseno,Abstract: We present the preliminary design of our source for ECRH system applied in ourTokamak device; a gyrotron device 60 GHz-300 kW which is currently developed by theFusion Research Group (GIF; Spanish acronyms) at the Universidad Autónoma de NuevoLeón (UANL; Spanish acronyms) in Monterrey; Mexico. A gyrotron is a source of coherentelectromagnetic radiation capable of providing hundreds of kilowatts of power in regionswith millimeter and sub-millimeter wavelength. This power generated either continuouswave (CW) or long pulse; oscillates between 0.1-1 MW. In this device; a magnetron injectiongun (MIG) is used to generate a gyrating electron beam; then; it interacts whit the eigenmodeof a cavity transforming part of the kinetic energy into the microwave energy. The design ofthe MIG requires an optimized electron beam analysis. For this purpose; a theory based …,*,*,*
Estudio de patrones para la lima,A Sigarroa; JA Gonzalez; C Gonzalez; N Hervis,SIDALC.,*,*,*
Tumefacción y dolor en la rodilla tras infección orofaríngea,S Martínez Álvarez; M Salcedo Montejo; M de Dios Pérez; J Fernández González,*,*,*,*
Obituario: Odette Terol Levy,Antonio L Manzanero; José Sánchez; Lucía Halty; Laura González; Inmaculada Montes; María J Pérez; José L González,Odette se ha ido siendo coherente con el valor más importante en su vida; la libertad.Libertad para poder elegir la vida que quiso vivir; pero también para elegir su muerte; trasmucho tiempo de lucha impetuosa con su enfermedad. Pero para vivir libre hay que servaliente; creer en uno mismo y alejarse; a veces; de convencionalismos. Así era Odette;además de curiosa e inquieta por conocer; en lo personal y en lo profesional. En su ámbitoprofesional trató a víctimas ya agresores; en contexto clínico y forense. Sin prejuicios; sinusurpar la labor de juez; tratando al violento ya su víctima; ante todo; como seres humanos.Y es que Odette hacía Psicología en aquellos campos donde los protocolos; a veces; nollegan; donde la estadística se queda sin muestra. Ecléctica en sus herramientas; contabacon esa seguridad que te dan los a nos de experiencia profesional y el reciclaje …,*,*,*
NUMERICAL INTEGRAL METHOD FOR KINETIC EQUATIONS IN GASES AND PLASMAS,JM Donoso; J González; P Solano-López,ABSTRACT The current state-of-the-art in Aerothermodynamics demands an importantdegree of complexity at which several theoretical approaches interact. In this context; Kinetictheory plays a major role as a thorough representation of the microscopic phenomena;providing the connexion between local and fluid descriptions. This relationship isaccomplished by the calculation of the thermo-physic properties of the system; mainly onregions under large gradients and fields. It is in this frame where the classical numericalschemes may fail describing non-linear effects or disparate initial or boundary conditions.Integral or semi-analytical methods based upon short-time propagators; have supplied anew physically meaningful perspective into the numerical algorithms for kinetic and fluidtheories. For this method; no stability or convergence criteria constrains the time …,*,*,*
Estudio de cultivares de citricos. Toronja,N Hervis; JA Gonzalez; O Vento; R Flores,Hervis; N.; Gonzalez; JA; Vento; O.; Flores; R … Centro de Informacion y DivulgacionAgropecuario; La Habana (Cuba) … Ciencia y Tecnica en la Agricultura: Citricos y otros Frutales(Cuba). 1984. v. 7(2) p. 7-14 … CITRUS PARADISI; INJERTO; CITRUS AURANTIUM;ADAPTACION; FACTORES AMBIENTALES; PRODUCCION; ANALISIS CUALITATIVO; ANALISISCUANTITAIVO; PROPIEDADES FISICOQUIMICAS; CALIDAD; FRUTOS; CUBA. CIENCIA Y TECNICAEN LA AGRICULTURA: CITRICOS Y OTROS FRUTALES.,*,*,*
Comparación de surcos simples vrs. surcos dobles en la producción de Pinus caribaea a raíz desnuda en el viveroActas de la 4. jornada de reforestación,OE MUNGUIA; JC GONZALEZ; OE Munguía; EM Molina,Resumen: En un diseño de bloques completos al azar se estudia dos tratamientos deproducción de Pinus caribaea a raíz desnuda: Surcos sencillos y surcos dobles. Lasparcelas recibieron mantenimiento de acuerdo a las prescripciones generales para elvivero en cuanto a fertilización; poda de raíz; deshierbe y otros. No hubo diferenciasignificativa de las medicinas de diámetros y alturas mientras se aumentó la densidad deproducción en 33; lo que puede significar que se ahorraría dinero produciendo a mayordensidad con el método de surcos dobles; sin variar los diámetros y alturas de las plántulas.Se sugiere verificar esta hipótesis con ensayos que evaluen otros parámetros comolignificación del tallo; relación raíz: tallo; y el efecto del tratamiento en el rendimiento ycrecimiento inicial de la plantación,4. Jornada de Reforestación; Siguatepeque (Honduras); 25-26 Nov 1982,*,*
ESTUDIO DE LAS VARIANTES ALÉLICAS DE LA β-LACTOGLOBULINA EN LA RAZA MERINA Y SU RELACIÓN CON LA PRODUCCIÓN LECHERA,JM Corral; M Izquierdo; J González; JC Parejo; A Rabasco; M Martínez,*,*,*,*
La corrosión atmósferica en las islas Canarias [España]. Parte I: el cobre,JJ Santana; JE González; FJ Santana,SIDALC.,Información TecnológicaVol. 12; no. 6 (2001); p. 95-104,*,*
An Experience on Implementing Network Management for a GMPLS Network,B Berde; C Pinart; J González; J Jiménez; P Demeester; K Casier; R Theillaud; V Piperaud; D Papadimitriou,Abstract—The management of optical networks and their components is usually performedthrough proprietary systems. This paper describes an experience on implementing amanagement system for multilayer Generalized Multi-Protocol Label Switching (GMPLS)[1]networks and the associated integrated network provisioning strategy. The maincharacteristics of this solution are the interface connecting the control plane and themanagement plane; the management application framework itself; and further its joint usewith a Policy-based Management (PBM) system for accurate provisioning. The experience isbased on the definition; design; and implementation of the overall management system inthe ITEA Project TBONES for the support of both switched and soft-permanent connections.,*,*,*
COLESTEROL.,Sofía M Rodríguez Peredo; Addy C Helguera Repetto; Jorge Fco; Cerna Cortés; Sandra Rivera Gutiérrez; Jorge A González,*,*,*,*
Jorge Alberto Hidalgo Toledo,Lidia García; Dan Delgado Mendoza; Jorge Bravo; María Magdalena López de Anda; Juan Manuel Ávalos González,“VIRTUALIS; Año 2; número 4; julio-diciembre 2011; publicación semestral; editada por elInstituto Tecnológico y de Estudios Superiores de Monterrey; Campus Ciudad de México; através de la Dirección de Investigación y de la Escuela de Humanidades y CienciasSociales; bajo la dirección y recopilación de la Cátedra de Investigación “Sociedad de laInformación y del Conocimiento”; domicilio Calle del Puente# 222; Colonia Ejidos deHuipulco; Delegación Tlalpan; México; DF; CP 14380; http://www. ccm. itesm.mx/ehcs/dec/virtualis. html. Editor responsable Dra. María Elena Meneses Rocha; datos decontacto: marmenes@ itesm. mx; teléfono (55) 54832297. Número de Reserva de Derechos04-2010-100613063500-213; ISSN: en trámite; ambos otorgados por el Instituto Nacionaldel Derecho de Autor. Responsable de la última actualización de éste número Ing. Vidal …,*,*,*
Arritmias en las miocardiopatías por tóxicos,F Javier García Fernández; Ricardo Salgado Aranda; Javier Martín González; Pablo Ruiz Pérez,INTRODUCCIÓN Y ASPECTOS GENERALES El corazón es vulnerable al efecto de tóxicos;tan- to exógenos como generados endógenamente. El término cardiotoxicidad 1 generalmentese refiere a la toxicidad de una sustancia que afec- ta negativamente al corazón y juega un papelim- portante en el desarrollo de insuficiencia cardiaca; asociada a disfunción de ventrículo izquierdotran- sitoria; y en ocasiones; establecida desarrollando finalmente una miocardiopatía dilatada(MCD). La miocardiopatía dilatada (MCD) es una enfer- medad miocárdica que se caracterizapor dilata- ción y disfunción sistólica del ventrículo izquier- do 2. La MCD se asume como elestadio final de diferentes etiologías con una misma patofisiología terminal. Al diagnóstico habitualmentese llega tras excluir las causas más prevalentes (enferme- dad coronaria; valvular; alteracionescongénitas e hipertensión arterial) 2 existiendo posteriormente subgrupos definidos de …,Comité Editorial,*,*
GLOBAL EN LA RECUPERACIÓN MEJORADA DE PETRÓLEO POR INYECCIÓN DE ÁLCALI; SURFACTANTE Y POLÍMEROS que el Ingeniero,Néstor V Queipo; Juan González; José Rincón; Carlos Rincón,RESUMEN En Venezuela existen muchos yacimientos de petróleo que han sido explotadosmediante métodos de recuperación secundaria por inyección de agua dejandosaturaciones residuales de petróleo en el yacimiento de aproximadamente un 70%. Estaelevada saturación residual se debe principalmente a: i) problemas de inyectividadasociados con caminos preferenciales y/o segregación gravitacional; y ii) fuerzas capilaresen el medio poroso. La recuperación de petróleo por inyección de ASP ha sido utilizadaexitosamente en la reducción de la saturación residual de petróleo; mejorando la relaciónde movilidades de las fases y reduciendo la tensión interfacial de las fases presentes en elyacimiento. Para mejorar la rentabilidad de los procesos de recuperación por inyección deASP es importante cuantificar la influencia global de variables críticas del proceso …,*,*,*
EURISCON SESSION-12,Francisco Ortega; Cesar Menendez; Juan A Gonzalez; Antonio Bello,Abstract The rolling process is very complex and it is not easy to model. There are hundredsof intermediate conditions impossible to reproduce because most of them are unknown orun-measurable. Statistical models are a first approximation to the introduction of historicdata; but with some limitations: in general models are divided into several groups whichtables are actualised simultaneously; so the solutions space is considered discontinuous.Also traditional models does not consider non-linearity in the relations between data or; atleast; high degrees of non-linearity. In this work we present partially a system to determinethe final quality of the strip from the process variables. This objective was firstly tested inprevious steps of the rolling and finally here it is applied to the determination of the widthand thickness of the RM; the influence of the set-up forces and the generation of the best …,EURISCON'98,*,*
XVIII Congreso Nacional de Ingeniería Bioquímica VII Congreso Internacional de Ingeniería Bioquímica X Jornadas Científicas de Biomedicina y Biotecnología Mole...,Ivania Rodríguez; MSc María Teresa Agüero; Lourdes Valdés; José R Fraga; Glenda Peña,*,*,*,*
Catálogo de plantas medicinales de uso actual en el estado de Tabasco,Edmundo Méndez Gómez; Ulises López Noverola; José I López Naranjo; José M Salaya Domínguez; Jorge Arturo Díaz González,SIDALC.,*,*,*
Título: Evaluación del contexto institucional para definir el rol de los INIAs en la investigación y gestión de los recursos naturales. P. imprenta: ISNAR. La Haya.(NL)...,Juan Carlos Rey; Valentina Trujillo; Antonio Sánchez; Elena Mazzani; Félix Carreño; Rodolfo Salazar; Jean González,Rey; Juan Carlos. Trujillo; Valentina. Sánchez; Antonio. Mazzani; Elena. Carreño; Félix.Salazar; Rodolfo. González; Jean. International Service for National Agricultural Research.ISNAR. La Haya. NL … Evaluación del contexto institucional para definir el rol de los INIAsen la investigación y gestión de los recursos naturales … Respuestas de la Investigación Agrícolaa las Nuevas Demandas Tecnológicas. Agroindustria y Recursos Naturales.,*,*,*
