Chlorites and hydroxy-interlayered vermiculite and smectite,Richard I Barnhisel; Paul M Bertsch,Chlorites are not as abundant as some other clay minerals in soils; but when present theyplay significant roles in the chemical environment. Chlorites are less stable than most of theother clays when placed into acidic environments; and therefore may be rapidly altered. Thisweathering process may account for significant amounts of Mg2+ and other cations thatoccupy exchange sites of clay minerals of such soils. In addition to the minerals consideredfor this chapter; the chlorite layer may be an important part of mixed layer sequences (seeSawhney; chapter 16; this book). Confusion may occur from casual reading of the literature;since the word chlorite appears in many earlier reports. Such minerals are presentlyclassified as a type of interstratified mineral sequence. For example the term" swelling"chlorite was first used by Stephen and MacEwan (1950; 1951) to describe a mineral …,Minerals in soil environments,1989,646
Probing inorganic and organic sorbate-sorbent environments by multi-NMR spectroscopy,PM Bertsch; DB Hunter; BE Herbert,The ability to develop adequate models for predicting the fate of inorganic and organiccontaminants in both surface and subsurface environments is highly coupled to an accuratedescription of the partitioning of these constituents between the solid and solution phasesand ultimately on the capability to provide specific molecular level information on speciesdistribution in both of these phases. The authors' investigations have utilized high resolutionmulti-NMR spectroscopy to investigate the chemical speciation of cations on mineral andbiological surfaces and to provide information on the dynamics of sorbed cations andnonionic organic contaminants (NOC) associated with a variety of mode exchanger; mineral;and humic phases (NOM). Direct measurements of the transverse and longitudinalrelaxation components of the (ad) sorbed quadropolar nuclei (27 Al; 133 Cs; and 2 H) …,*,1993,*
Effect of Fly Ash and Gypsum on Dispersion; Hydraulic Conductivity; and Contaminant Leaching in Soil Columns,John C Seaman; Che Fauziah Ishak; William P Miller; Paul M Bertsch,Fly ash (FA) is the major coal combustion by-product produced in electric power generation;nearly 3.5 million tons of this waste product are produced in Georgia annually. To date; nopower plants in Georgia have installed stack scrubbers for the removal of sulfur dioxide gasduring coal combustion; however; beginning in 1995; the electrical utilities will have toreduce sulfur emissions under the Clean Air Act (Reisch; 1992). This will lead to theproduction of flue-gas desulfurization gypsum (FGJXi.) as an additional by-product. landapplication has been proposed as a disposal option for fly ash and flue-gas gypsum;however; there is some concern that heavy metals found in the ash may pollute surfacewater or leach into groundwater. High levels of soluble boron found in the fly ash have beenshown to cause toxicity problems for plants under greenhouse conditions (Ciravolo and …,*,1993,*
CHEMICAL SPECIATION AND DYNAMICS OF ALUMINUM ON MODEL AND MINERAL EXCHANGERS,PM BERTSCH; WJ LAYTON; B HERBERT,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1991,*
CORRESPONDENCE BETWEEN BULK AND SURFACE-PROPERTIES OF NONCRYSTALLINE ALUMINOSILICATES,JB HARSH; C SU; SJ TRAINA; PM BERTSCH,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1991,*
Surface Chemical and Mineralogical Aspects of Colloid-Facilitated Contaminant Transport,WP Miller; PM Bertsch,28th ANNUAL CMS 113 SURFACE CHEMICAL AND MINERALOGICAL ASPECTS OF COLLOIDFACILITATEDCONTAMINANT TRANSPORT: Miller WP and Bertsch p . M . ; Agronomy Dept . ; Plant ScienceBldg . ; Univ . of Georgia; Athens; GA 30602 Environmental contaminants such as metals;pesticides; and radionuclides have sometimes been observed to be more mobile in soil-aquaticsystems than might be predicted from their chemical solubilities and adsorption behavior. Migrationof contaminants associated with mobile colloidal materials has been suggested as a potentialexplanation for these phenomena. Such colloid-facilitated transport has been observed in surfacewaters; where rainfall runoff has transported dispersed colloids and adsorbed pesticides andnutrients to streams and lakes. Recent evidence also suggests that downward migration of colloidsmay be responsible for aquifer contamination under conditons where colloids with …,Clay Minerals Society 28th Annual Meeting,1991,*
Applications of X-ray Spectroscopy and Anomalous Scattering Experiments in the Soil and Environmental Sciences,SJ Anderson; CC Ainsworth; PM Bertsch; JM Bigham; WF Bleam; PR Bloom; JB Harsh; DG Schulze; JW Stucki,Chemical reactions in the soil are of interest to agricultural and environmental scientistsbecause such reactions control the availability of plant nutrients and the mobility ofenvironmental contaminants. Knowledge of chemical bonding and of the atomic-levelstructure of crystalline and non-crystalline solids and of surface-sorbed and soluble speciesis essential for accurate prediction of the response of soils and natural aqueous systems toenvironmental perturbations such as fertilization; waste disposal; or treatment ofcontaminated soil and waters. X-ray absorption spectroscopy (XAS); x-ray emissionspectroscopy (XES); and anomalous scattering methods can provide element-specificinformation about bonding and structure in both homogeneous and heterogeneoussamples. Extended x-ray absorption fine structure (EXAFS) reveals the local atomic …,LEGIBILITY NOTICE,1990,*
Synchrotron-Based X-Ray Diffraction and Scattering Studies of Soil Materials,DG Schulze; JE Amonette; SJ Anderson; PM Bertsch; JM Bigham; JB Dixon; CT Johnston; JW Stucki; ML Thompson; SJ Traina,Soils are important to society from agricultural; environmental; and engineeringperspectives. Traditionally; soils have been relied on to help produce food and fiber. Morerecently; environmental concerns have increased; and the importance of soils in controllingground-water pollution; safe use of pesticides; and nuclear waste storage has becomeevident. Modification and control of soil physical behavior to improve streets; roads; andairports continues to be important. The behavior of soils is controlled; to a large extent; byconstituent minerals that have special sets of properties developed in the soil weatheringenvironment. Clay minerals in soils have adsorbed hydroxy-aluminum polymers thatinfluence their chemical and physical properties. The oxides of iron and manganese in soilshave foreign ions substituted in their structures that influence their behavior; influence …,LEGIBILITY NOTICE,1990,*
FORMATION AND CHARACTERIZATION OF POLYNUCLEAR AL SPECIES,PM BERTSCH; MA ANDERSON; WJ LAYTON,*,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,1987,*
An evaluation of chemical speciation in the MEXAMS metal transport model,Craig Loehle; Paul Bertsch; Gary Mills,Abstract The Environmental Protection Agency computer model MEXAMS (Metal ExposureAnalysis Modeling System) was tested for realistic speciation of trace metals in aquaticsystems. The model was compared to nine other geochemical speciation models using anorder-of-magnitude comparison statistic. Comparisons were generally favorable with outputfrom most models falling within 1 order of magnitude of MEXAMS output. Model performancewas also evaluated. Documentation of model operation was found to be unclear in placesand poorly indexed.,Environmental Software,1986,*
Chemical Speciation and Transport of Heavy Metals in SRP Aquatic Systems,PM Bertsch; C Loehle; MA Anderson; MA Elrashidi,*,Annual Report of Ecological Research at the Savannah River Ecology Laboratory. DOE Report SRO--819-17(1986). p 38-42; 3 fig.,1986,*
THE BEHAVIOR OF ALUMINUM IN COMPLEX SOLUTIONS AND ITS ROLE IN THE EXCHANGE EQUILIBRIA OF SOILS (VERMICULITE; DIMER; POLYMERIZATIO...,PM Bertsch,Quantification of monomeric and polymeric Al species in aqueous solutions ranging in concentrationfrom 3.34 x 10(''-4) to 3.34 x 10(''-2) M and in OH/Al ratios (n) of 0.25 to 2.50 was made by theNMR technique. The results indicate that single polymeric Al form predominates and is first detectableat n = 0.50 for the 3.34 x 10(''-2) M solution. The NMR spectroscopic evidence suggest that thepolymer is of the composition {AlO(;4)AL(;12)(OH)(;24)(H(;2)O)(;12)}(''7+). This polymeric speciespreviously proposed for solutions of high Al concentration also seems predominant in solutionscontaining several orders of magnitude less Al. The observed interaction between Alconcentration; n; and base injection rate suggest that this polymer is an artifact of synthesisconditions. The mechanism for its formation is discussed. The chemical assay technique for characterizinghydroxyl-Al … The influence of Al exchange equilibria on the effective cation …,*,1985,*
Food and Population Growth,JR Garbarino; AJ Bednar; DW Rutherford; RS Beyer; MF Hughes; EM Kenyon; BC Edwards; CT Mitchell; LM Del Razo; BP Jackson; PM Bertsch; ML Cabrera; JJ Camberato,It was a pleasure to read “Infectious Disease: The Human Cost of Our Environmental Errors”by Weinhold (2004). His article on microbes; people; and human environmental errors hasencouraged me to share new and apparently unforeseen data that appear to contradictpopular and even scientific ideas regarding human population dynamics. Emergingscientific evidence indicates that the absolute population numbers of species on the planetincrease primarily as a function of food supply and also that microorganisms,Environ Sci Technol,1983,*
Automated aluminum analysis with the aluminon [ammonium salt of aurin tricarboxylic acid] method,PM Bertsch; MM Alley; TL Ellmore,*,Journal of the Soil Science Society of America (USA),1981,*
Phosphorus; soil and crop interactions on newly cleared Coastal Plain soils.,PM Bertsch; MM Alley,Abstract: Sandy Coastal Plain soils cleared from native forest require 3-4 yr of currentlyrecommended P fertilization to obtain opt. crop yields. Field and laboratory studies wereconducted to determine the amounts of P necessary to obtain high yields in the initialgrowing season following clearing; and to characterize soil-P interactions. Broadcoast Papplications of 0; 96; 192 and 288 kg/ha with side band treatments of 0 and 25 kg P/ha wereevaluated in field experiments. Results indicated that a min. of 96 kg P/ha broadcast incombination with 25 kg P/ha side band were required for maize grain yields of 9.9 t/ha. TheNaHCO3 extractant recovered less added P than either the double acid or Bray solutions.However; all extractants recovered more added P than was apparently plant available.,Phosphorus; soil and crop interactions on newly cleared Coastal Plain soils.,1980,*
Bioavailability of uranium and nickel to vegetation in,Tracy Punshon; Karen F Gaines; Paul M Bertsch,Abstract--Thc lower portion of Tints Branch (TB). a second-order stream system on theSavannah River site (SC. USA}. receives inﬂux of mixed waste-contaminated sedimentsfrom Steed Pond. a former seating basin for target processing wastes for over threedecades. The magnitude and distribution of Li. Ni. and other metals and the potential fortrophic movement were studied to facilitate risk assessment and determine potentialremedial action. Total and sequential extraction (ti—TB soils demonstrated contaminanthetemgeneity hoth spatially and between operationally deﬁned I'ractiortsl Metalconcentrations Were elevated within riparian zone soils in contrast to stream sediments.suggesting off—site transport. Leaf tissue from TB contained an order of magnitude more Nithan tissue from reference sites. Leaves I'ron 't streatttsidc trees contained no U but …,*,*,*
Speciation and availability of silver from Agand Ag2S nanoparticle-amended biosolids and a biosolid/soils mixture,Brian Carl Reinsch; Nadine Kabengi; Mathew Woodson; Stacey Turcotte; Paul Bertsch; Gregory V Lowry,Abstract The potential for silver nanoparticle (Ag NP) releases to the environment isincreasing. Most of these Ag NPs will be to wastewater treatment plant (WWTP) andultimately will reside in the biosolids leaving the plant; half of which will be deposited tocroplands. In order to compare the speciation behavior of Ag NPs and Ag+ both sources ofAg were exposed for 2 weeks to biosolid and analyzed for Ag-speciation using synchrotronextended X-ray absorption spectroscopy (EXAFS) linear combination fitting (LCF). In themajority of cases the Ag NPs were completely sulfidized; any unsulfidized fraction was theoriginal Ag. In contrast; added Ag-ion was only partially transformed to Ag2S; reacted withacetate and sulfhydryl groups; and a portion remained as unreacted Ag+. It is presumed thatthe Ag ion; which is much more readily available when added as AgNC> 3 than as Ag …,Chemical Transformations of Zero-valent Iron and Silver Nanomaterials in Natural and Model Environmental Media,*,*
