Algorithmic graph minor theory: Decomposition; approximation; and coloring,Erik D Demaine; Mohammad Taghi Hajiaghayi; Ken-ichi Kawarabayashi,At the core of the seminal graph minor theory of Robertson and Seymour is a powerfulstructural theorem capturing the structure of graphs excluding a fixed minor. This result isused throughout graph theory and graph algorithms; but is existential. We develop apolynomial-time algorithm using topological graph theory to decompose a graph into thestructure guaranteed by the theorem: a clique-sum of pieces almost-embeddable intobounded-genus surfaces. This result has many applications. In particular we showapplications to developing many approximation algorithms; including a 2-approximation tograph coloring; constant-factor approximations to treewidth and the largest grid minor;combinatorial polylogarithmic approximation to half-integral multicommodity flow;subexponential fixed-parameter algorithms; and PTASs for many minimization and …,Foundations of Computer Science; 2005. FOCS 2005. 46th Annual IEEE Symposium on,2005,173
On separable self-complementary graphs,Ken-ichi Kawarabayashi; Atsuhiro Nakamoto; Yoshiaki Oda; Katsuhiro Ota; Shinsei Tazawa; Mamoru Watanabe,Page 1. Discrete Mathematics 257 (2002) 165–168 www.elsevier.com/locate/disc NoteOn separable self-complementary graphs Ken-ichi Kawarabayashia ; Atsuhiro Nakamotob;∗;Yoshiaki Odac ; Katsuhiro Otaa ; Shinsei Tazawad ; Mamoru Watanabee aDepartment ofMathematics; Keio University; Yokohama 223-8522; Japan bDepartment of Mathematics;Osaka Kyoiku University; 4-698-1 Asahigaoka; Kashiwara; Osaka 852-8582; JapancDepartment of Mathematics and Computer Science; Shimane University; Matsue 690-8504;Japan dDepartment of Mathematics; Kinki University; Higashi-Osaka; 577-8502; JapaneDepartment of Computer Science and Mathematics; Kurashiki University of Science andthe Arts; Kurashiki 712-8505; Japan Received 23 April 2001; received in revised form 15September 2001; accepted 8 October 2001 Abstract …,Discrete mathematics,2002,4
Graph partition into paths containing specified vertices,Ken-ichi Kawarabayashi,Abstract For a graph G; let σ 2 (G) denote the minimum degree sum of a pair of nonadjacentvertices. Suppose G is a graph of order n. Enomoto and Ota (J. Graph Theory 34 (2000) 163–169) conjectured that; if a partition n=∑ i= 1 kai is given and σ 2 (G)⩾ n+k− 1; then for any kdistinct vertices v 1;…; vk; G can be decomposed into vertex-disjoint paths P 1;…; P k suchthat| V (P i)|= ai and vi is an endvertex of P i. Enomoto and Ota (J. Graph Theory 34 (2000)163) verified the conjecture for the case where all ai⩽ 5; and the case where k⩽ 3. In thispaper; we prove the following theorem; with a stronger assumption of the conjecture.Suppose G is a graph of order n. If a partition n=∑ i= 1 kai is given and σ 2 (G)⩾∑ i= 1 kmax (⌊ 4 3 ai⌋; a i+ 1)− 1; then for any k distinct vertices v 1;…; vk; G can be decomposedinto vertex-disjoint paths P 1;…; P k such that| V (P i)|= ai and vi is an endvertex of P i for …,Discrete mathematics,2002,4
Unavoidable minors in large 5-connected graphs,K Kawarabayashi; J Maharry,*,preprint,*,4
Excluding a graph with K− 6-minor,K Kawarabayashi,*,preprint,*,4
Semantic Interpretation of Social Network Communities.,Tushar Maheshwari; Aishwarya N Reganti; Upendra Kumar; Tanmoy Chakraborty; Amitava Das,Abstract A community in a social network is considered to be a group of nodes denselyconnected internally and sparsely connected externally. Although previous work intenselystudied network topology within a community; its semantic interpretation is hardlyunderstood. In this paper; we attempt to understand whether individuals in a communitypossess similar Personalities; Values and Ethical background. Finally; we show thatPersonality and Values models could be used as features to discover more accuratecommunity structure compared to the one obtained from only network information.,AAAI,2017,3
Expected Tensor Decomposition with Stochastic Gradient Descent.,Takanori Maehara; Kohei Hayashi; Ken-ichi Kawarabayashi,Abstract In this study; we investigate expected CP decomposition—a special case of CPdecomposition in which a tensor to be decomposed is given as the sum or average of tensorsamples X (t) for t= 1;...; T. To determine this decomposition; we develope stochastic-gradient-descent-type algorithms with four appealing features: efficient memory use; abilityto work in an online setting; robustness of parameter tuning; and simplicity. Our theoreticalanalysis show that the solutions do not diverge to infinity for any initial value or step size.Experimental results confirm that our algorithms significantly outperform all existing methodsin terms of accuracy. We also show that they can successfully decompose a large tensor;containing billion-scale nonzero elements.,AAAI,2016,3
Graph isomorphism for bounded genus graphs in linear time,Ken-ichi Kawarabayashi,Abstract: For every integer $ g $; isomorphism of graphs of Euler genus at most $ g $ can bedecided in linear time. This improves previously known algorithms whose time complexity is$ n^{O (g)} $(shown in early 1980's); and in fact; this is the first fixed-parameter tractablealgorithm for the graph isomorphism problem for bounded genus graphs in terms of theEuler genus $ g $. Our result also generalizes the seminal result of Hopcroft and Wong in1974; which says that the graph isomorphism problem can be decided in linear time forplanar graphs.,arXiv preprint arXiv:1511.02460,2015,3
Lagrangian Decomposition Algorithm for Allocating Marketing Channels.,Daisuke Hatano; Takuro Fukunaga; Takanori Maehara; Ken-ichi Kawarabayashi,Abstract In this paper; we formulate a new problem related to the well-known influencemaximization in the context of computational advertising. Our new problem considersallocating marketing channels (eg; TV; newspaper; and websites) to advertisers from theview point of a match maker; which was not taken into account in previous studies on theinfluence maximization. The objective of the problem is to find an allocation such that eachadvertiser can influence some given number of customers while the slots of marketingchannels are limited. We propose an algorithm based on the Lagrangian decomposition. Weempirically show that our algorithm computes better quality solutions than existingalgorithms; scales up to graphs of 10M vertices; and performs well particularly in a parallelenvironment.,AAAI,2015,3
Connected (s; t)-Vertex Separator Parameterized by Chordality.,NS Narayanaswamy; N Sadagopan,Abstract We investigate the complexity of finding a minimum connected (s; t)-vertexseparator ((s; t)-CVS) and present an interesting chordality dichotomy: we show that (s; t)-CVS is NP-complete on graphs of chordality at least 5 and present a polynomial-timealgorithm for (s; t)-CVS on chordality 4 graphs. Further; we show that (s; t)-CVS is unlikely tohave δlog2−∈ n-approximation algorithm; for any ϵ> 0 and for some δ> 0; unless NP hasquasi-polynomial Las Vegas algorithms. On the positive-side of approximation; we presenta⌈ c 2⌉-approximation algorithm for (s; t)-CVS on graphs with chordality c≥ 3. Finally; in theparameterized setting; we show that (s; t)-CVS parameterized above the (s; t)-vertexconnectivity is W [2]-hard.,J. Graph Algorithms Appl.,2015,3
Solving the Traveling Tournament Problem by Packing Three-Vertex Paths.,Marc Goerigk; Richard Hoshino; Ken-ichi Kawarabayashi; Stephan Westphal,Abstract The Traveling Tournament Problem (TTP) is a complex problem in sportsscheduling whose solution is a schedule of home and away games meeting specificfeasibility requirements; while minimizing the total distance traveled by all the teams. Arecently-developed “hybrid” algorithm; combining local search and integer programming;has resulted in best-known solutions for many TTP instances. In this paper; we tackle theTTP from a graph-theoretic perspective; by generating a new “canonical” schedule in whicheach team's threegame road trips match up with the underlying graph's minimum-weight P3-packing. By using this new schedule as the initial input for the hybrid algorithm; we developtournament schedules for five benchmark TTP instances that beat all previously-knownsolutions.,AAAI,2014,3
Network structural analysis via core-tree-decomposition Publication of this article pending inquiry.,Takuya Akiba; Takanori Maehara; Ken-ichi Kawarabayashi,*,KDD,2014,3
The Complexity of the Simultaneous Cluster Problem.,Zhentao Li; Manikandan Narayanan; Adrian Vetta,Abstract We study clustering over multiple graphs-each encoding a distinct set of similarityrelationships (edges) over the same set of objects (nodes)-where the aim is to identifyclusters that are supported across the collection of graphs. This problem of simultaneousclustering is readily motivated by the recent deluge of datasets in several domains (includingthe biological sciences; social sciences; and marketing); where the same objects arerepeatedly measured in different conditions; populations or time points. Whilst there hasbeen a vast amount of heuristic work on practical simultaneous clustering problems; little isknown on the theoretical side–we present theoretical results that help explain why suchheuristics typically come without quantitative guarantees. We give algorithmic andcomplexity results for simultaneous clustering using two standard measures on clustering …,J. Graph Algorithms Appl.,2014,3
Sub-exponential graph coloring algorithm for stencil-based Jacobian computations,Michael Lülfesmann; Ken-ichi Kawarabayashi,Abstract Partial differential equations can be discretized using a regular Cartesian grid and astencil-based method to approximate the partial derivatives. The computational effort fordetermining the associated Jacobian matrix can be reduced. This reduction can be modeledas a (grid) coloring problem. Currently; this problem is solved by using a heuristic approachfor general graphs or by developing a formula for every single stencil. We introduce a sub-exponential algorithm using the Lipton–Tarjan separator in a divide-and-conquer approachto compute an optimal coloring. The practical relevance of the algorithm is evaluated whencompared with an exponential algorithm and a greedy heuristic.,Journal of Computational Science,2014,3
Totally odd subdivisions and parity subdivisions: Structures and Coloring,Ken-ichi Kawarabayashi,Abstract A totally odd H-subdivision means a subdivision of a graph H in which each edge ofH corresponds to a path of odd length. Thus this concept is a generalization of a subdivisionof H. In this paper; we give a structure theorem for graphs without a fixed graph H as a totallyodd subdivision. Namely; every graph with no totally odd H-subdivision has a tree-decompositionsuch that each piece is either … 1. after deleting bounded number of vertices; an “al- most” embeddedgraph into a bounded-genus sur- face; or … 2. after deleting bounded number of vertices; abipar- tite graph; or … Moreover; we can obtain either a totally odd Kk- subdivision or such atree-decomposition in polynomial time. We note that for minor-free graphs; we just need the firststructure [37]; while for odd-minor-free graphs; we need the first two structures [10]. Forsubdivision- free graphs; we need the first and the third structures [17; 29]. So our result …,Proceedings of the twenty-fourth annual ACM-SIAM symposium on Discrete algorithms,2013,3
The disjoint paths problem: algorithm and structure,Ken-ichi Kawarabayashi,Abstract We consider the following well-known problem; which is called the disjoint pathsproblem. Input: A graph G with n vertices and m edges; k pairs of vertices (s 1; t 1);(s 2; t2);...;(sk; tk) in G. Output:(Vertex-or edge-) disjoint paths P 1; P 2;...; P k in G such that P ijoins si and ti for i= 1; 2;...; k. This is certainly a central problem in algorithmic graph theoryand combinatorial optimization. See the surveys [9; 31]. It has attracted attention in thecontexts of transportation networks; VLSI layout and virtual circuit routing in high-speednetworks or Internet. A basic technical problem is to interconnect certain prescribed“channels” on the chip such that wires belonging to different pins do not touch each other. Inthis simplest form; the problem mathematically amounts to finding vertex-disjoint trees orvertex-disjoint paths in a graph; each connecting a given set of vertices.,International Workshop on Algorithms and Computation,2011,3
