Significance of a fragmented QRS complex versus a Q wave in patients with coronary artery disease,Mithilesh K Das; Bilal Khan; Sony Jacob; Awaneesh Kumar; Jo Mahenthiran,Background—Q waves on a 12-lead ECG are markers of a prior myocardial infarction (MI).However; they may regress or even disappear over time; and there is no specific ECG signof a non–Q-wave MI. Fragmented QRS complexes (fQRSs); which include various RSR′patterns; without a typical bundle-branch block are markers of altered ventriculardepolarization owing to a prior myocardial scar. We postulated that the presence of an fQRSmight improve the ability to detect a prior MI compared with Q waves alone by ECG. Methodsand Results—A cohort of 479 consecutive patients (mean±SD age; 58.2±13.2 years; 283males) who were referred for nuclear stress tests was studied. The fQRS included variousmorphologies of the QRS (< 120 ms); which included an additional R wave (R′) or notchingin the nadir of the S wave; or> 1 R′(fragmentation) in 2 contiguous leads; corresponding …,Circulation,2006,517
ASSESSMENT OF VITAL FUNCTIONS AND POST-OPERATIVE COMPLICATIONS AFTER APPLICATION OF TRANSDERMAL DICLOFENAC PATCH (NUPATCH),Ashok Kumar; Vinod Kumar; KP Singh,*,*,*,*
Technology from Emerging-Market Countries,X Shen; M Gupta; H El-Shishiny; JJ Ritsko; L Zhang; S Bao; H Guo; H Zhu; X Zhang; K Cai; B Fei; X Wu; Z Guo; Z Su; G He; Y Sun; Q Lu; T Li; H Lv; W Yin; J Dong; C Wang; Y Zhang; X Chen; Z Liu; L Shi; G Chen; F Qiu; C Ying; W Lu; Y Huang; H Su; W Sun; JM Zhang; CJ Guo; JM Xu; ZB Jiang; SX Yang; J Zhu; V Chenthamarakshan; K Dixit; M Gattani; M Goyal; P Gupta; N Kambhatla; RM Lotlikar; D Majumdar; GR Parija; S Roy; S Soni; K Visweswariah; SK Agarwal; A Kumar; AA Nanavati; N Rajput; N Modani; K Dey; S Mukherjea,The white lotusVshown on the cover of this issueVflourishes from the Middle East throughsouthern Asia; and over the last two decades; economic growth in the region's emerging-market countries has been strong. As a result; the leading emerging-market countries havebeen able to establish a firm basis for research and development in technologies that willfuel their future growth. This issue features several papers that illustrate a broad range ofinformation technologies developed in China; India; and the Middle East that are likely tohave a worldwide impact.,*,*,*
HYDROBIOLOGICAL STUDIES PERTAINING TO WATER QUALITY IN RIVER ASAN IN MURENA DISTRICT,ANAND KUMAR,ABSTRACT Sustained supply of safe and potable water is of paramount importance inpromotion of health and well being of the people. Today world is facing a number ofchallenges affecting the availability; accessibility; use and sustainability of its fresh waterresources. Global studies show a challenging future and a chaotic view; when consideringtotal use and water availability in third millennium. According to UN estimates by 2025; thedemand for fresh water will rise by nearly 60% more than is currently available. Currentlymore than 1.1 billion people lack access to clean drinking water with 500 million people fromIndia. Water is the most vital resource for living beings because there is no life without wateras cellular activities never occur. Water is essential for the socio-economic development ofhuman beings. There is plenty of water on the earth surface. The fresh water is however …,*,*,*
Raptor Codes Performance Analysis on WI MAX Technology with high speed FFT/IFFT Technology with high speed FFT/IFFT,Amit Kumar; Monika Bhardwaj; Rishabh Jain,Abstract There are currently a large variety of wireless access networks; including theemerging vehicular ad hoc networks (VANETs). A large variety of applications utilizing thesenetworks will demand features such as realtime; high-availability; and even instantaneoushighbandwidth in some cases. Therefore; it is imperative for network service providers tomake the best possible use of the combined resources of available heterogeneous networks(wireless area networks (WLANs); Universal Mobile Telecommunications Systems; VANETs;Worldwide Interoperability for Microwave Access (WIMAX); etc.) for connection support.When connections need to migrate between heterogeneous networks for performance andhigh-availability reasons; seamless vertical handoff (VHO) is a necessary first step. In thenear future; vehicular and other mobile applications will be expected to have seamless …,*,*,*
A New Fuzzy Cognitive Map Structure Based on the Weighted Power Mean.... JT Rickard; J. Aisbett; and RR Yager 2188 Polynomial Fuzzy-Model-Based Control Sy...,IJ Chiang; C Chih-Ho Liu; YH Tsai; A Kumar; I Micic; Z Jancic; J Ignjatovic; M Ciric,REGULAR PAPERS Multiattribute Decision Making Based on Interval-Valued Intuitionistic FuzzySets; PSO Techniques; and Evidential Reasoning Methodology . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . S.-M. Chen and C.-H. Chiou 1905 Multistep Fuzzy BridgedRefinement Domain Adaptation Algorithm and Its Application to Bank Failure Prediction. . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .V. Behbood; J. Lu;G. Zhang; and W. Pedrycz 1917 Fuzzy Planar Graphs … Discovering Latent Semantics inWeb Documents Using Fuzzy Clustering . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . IJ. Chiang; C. Chih-Ho Liu; Y.-H.Tsai; and A. Kumar 2122 Skewness of Fuzzy Numbers and Its Applications in Portfolio Selection. . . . . . . . . . . . . . . . . . . . . . . X. Li; S. Guo; and L. Yu 2135 Determinization of Fuzzy …,*,*,*
Bienvenido...,Anil Kumar; Rohan Mascarenhas; Akhter Husain,*,*,*,*
Characterization; Evaluation and Utilization of Plant Genetic Resources,PN Gupta; Ashok Kumar,Whether germplasm is collected by the explorer from different parts of the country orintroduced from the foreign agency; it can be'cl assified as: a) Indigenous: This includes thegermplasm which is available in the form of primitive cultivars Ilandraces and collected byexplorer; crop curator. Thus the germplasm is indigenously available and is designatedas;'indigenous genetic resources'; b) Exotic: This includes the introduction of germplasmfrom other sources (abroad); Thus this germplasm is designated as' exotic geneticresources'.,Principles and Procedures in Germplasm Conservation,*,*
Sustainability Issues of Discharging Engineered Nanomaterials in Wastewater,S Srivastava; A Godara; P Das; A Kumar,Abstract Recently; studies have reported occurrence of engineered nanomaterials (ENMs) inwastewater treatment plants (WWTP) where bacteria interact with ENMs. Due to toxic natureof ENMs; they kill bacteria in biological processes and affect biological activity. It raises theimportant question whether continuous exposure of ENMs to bacteria induces somechanges in bacteria which might disrupt biological activity during continuous exposures ofbacteria in wastewater treatment plant. This question is important to answer to knowsustainability aspect of discharging ENMs-based products in wastewater; whichsubsequently is disposed in the environment. This study aimed to understand this aspect byreviewing toxicity data of metal-based ENMs on bacteria and analyzing findings tounderstand possible long-term effects of bacteria interaction with ENMs in wastewater …,*,*,*
Process Limitations of A Wedm in Tool And Die Steel,A Hareesh Kumar; Mrs Y Bhargavi; GV PunnaRao,Abstract:-Wire Cut EDM process is extensively used where the conventional machiningprocess are not useful. A metal wire with machining. The paper envisaged about the controlparameters required for machining of tool steel. EN 31 is used vastly in engineeringapplications. The work roll of rolling mill and many tools like dies and punches aremanufactured by EN 31 and En 31 modified. The main objective of the research paper toanalyze the cutting and Metal removal rate of tool steel. The Metal removal rate can becontrolled by machining parameters which can be controlled and set according to thehardness and cutting speed. The wire cut EDM process is required to produce dies; punchesand various machine parts.,*,*,*
Evaluation of Co-relation Between Epidemiological and Clinical Factors and Final Outcome of Polytrauma Patients,Ashok Kumar; Sanjeev Gupta; Prince Gupta,ABSTRACT Introduction: Traffic accidents constitute a major population of deaths occurringworldwide. The aim of this study was to collect a more detailed descriptive overview of thepolytrauma cases in a high volume centre based in a developing country with almost non-existent trauma registry systems. Material and Methods: The present study was conductedamong 100 polytrauma patients who presented to emergency department. Standard ATLSguidelines were followed in the management of the polytrauma patients. Patients weredivided into 2 groups; the patients who expired and the patients who were discharged andthe various epidemiological and clinical factors were compared with the final outcome of thepatient (death or discharge from the hospital). Results: Most of the patients were of 21-40year age group with a total of 47 patients (47%) belonging to this age group and the …,*,*,*
BANU REKHA B,A Dey; Abdul Quaiyum; Abhishek Kumar; Butterfly Optimizer; Aditi Sharan; Apurva Kumari,Page 1. A A. Dey Face Recognition by Fuzzy Generalized 2DFLD Method and RBF NeuralNetwork Classifier Abdul Quaiyum Ansari Comparison and Analysis of Solving TravellingSalesman Problem Using GA; ACO and Hybrid of ACO with GA and CS Abhishek Kumar ButterflyOptimizer Aditi Sharan A Novel Model of Selecting High Quality Pseudo- Relevance FeedbackDocuments using Classification Approach for Query Expansion Apurva Kumari Fast and EfficientContrast Enhancement For Real time Video Dehazing and Defogging Ashish Chandiok MachineLearning Techniques for Cognitive Decision Making B BANU REKHA B Embedded realizationof a real time Heart Rate Variability logger for at-home sleep studies C Ch. Naveen An EfficientLow Dynamic Range Image Compression using Improved Block Based EZW D …,*,*,*
INFLUENCE OF GROWTH REGULATORS ON FLOWERING AND FRUITING IN IN JATROPHA CURCAS: a bio-diesel plant,A KUMARI; A KUMAR,*,*,*,*
Study Of Hygienic Hygienic Hygienic Practices Of Dairy Street Practices Of Dairy Street Practices Of Dairy Street Food Vendors Food Vendors In Allahabad Allahaba...,Ashwani Kumar Gautam; K Lakshmi Bala; Avanish Kumar; Nishu Mallick,Abstract The study was conducted to evaluate the hygienic practices of dairy street foodvendors in Allahabad City and to assess the bacteriological safety of water and dairy fooditems sold by street vendors with regard to Coliform; Salmonella and E. coli between Marchand May; 2014. A total of 30 street food vendors were chosen for interview to collect data onpersonal hygiene and food handling practices. A total of 40 dairy food items classified ascooked and raw foods; along with 15 water samples were analyzed. The highest Salmonellacontamination was found in Milk shake followed by Gulab jamun with overall (40%) in alldairy food samples. The contamination is mainly due to unhygienic conditions; poormaintenance of premises; poor personal hygiene and slime layer on poorly cleanedutensils. The highest E. coli contamination was observed in Gulab jamun followed by Milk …,*,*,*
Analysis of Environmental Awareness among Local Residents of Shimla City of Himachal Pradesh,Arvind Kumar,Abstract Environmental awareness among local community members has been an importantaspect as far as environment conservational efforts have been concerned. In India;environmental conditions have always been compromised during operations and starts ofexisting as well as new projects. Himachal Pradesh has been one of the hilly states of Indiaand has witnessed similar treatment to its local environment. Shimla of Himachal Pradeshhas been one of the popular hill stations of the country and has been tortured by masstourism during the last decade till time. Environmental awareness among local residents ofthe hill station might benefit the hill station; hence analyzed. The research study has utilizedprimary data obtained after surveying 100 local residents through questionnaire andsecondary information obtained from books; journals and internet. After analyzing the …,*,*,*
An Observation and Analysis of the Erotic Substance in the Poetry of Kamala Das,Gopal Krishna Dwivedi; Arun Kumar,ABSTRACT The theme of unfulfilled love and an unending longing for it has been the themeof most of the poems of Kamala Das. Her efforts to voice the socially unspoken anddisgusting experiences of a rotten married life and her frank expressions of the longings of awoman for the real love–a combination of physical and emotion satisfaction; have given wayto eroticism to have secretly crept in unintentionally. Who does not dream of a happy marriedlife; who does not want to have sexual and emotional satisfaction and who does not wantfreedom of movement and expression? But if one fails to have any of them; should it not beinformed or spoken of? Kamala Das was of a different opinion and approach. She believedin saying and that also without any verbal disguise. What critics charge her for the obscenityor eroticism in her poetry is actually the bare description of the disgusting experiences …,*,*,*
Survey on urvey on urvey on School Food Policies and Practices in School Food Policies and Practices in Allahabad,Yashodip Pawar; Avanish Kumar; Vijay Nakade; Vivek Borse,Abstract In the present investigated study; the nutritional health status of school goingchildren in Allahabad was assessed for the survey which was conducted during the presentdissertation. It was done by assessing their clinical health status and quality of food intake bythe children in both the areas of study. 60 children of 5-9 years of age were selected from theAllahabad area. Mid Day Meal was the integral part of the study. The food was not preparedin the schools but instead; it was supplied to the schools by an NGO in Allahabad. The foodsamples were examined and analyzed for the evaluation of the quality of food samplesbeing provided in the MDM for schools. At the same time; survey was also conducted on thestudent's reviews on the food provided in the schools under MDM programme. The RDAvalue of calories of children is 400 Kcal/day and the food samples being provided in the …,*,*,*
