Roles of continuous neurogenesis in the structural and functional integrity of the adult forebrain,Itaru Imayoshi; Masayuki Sakamoto; Toshiyuki Ohtsuka; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Yamaguchi; Kensaku Mori; Toshio Ikeda; Shigeyoshi Itohara; Ryoichiro Kageyama,Abstract Neurogenesis occurs continuously in the forebrain of adult mammals; but thefunctional importance of adult neurogenesis is still unclear. Here; using a genetic labelingmethod in adult mice; we found that continuous neurogenesis results in the replacement ofthe majority of granule neurons in the olfactory bulb and a substantial addition of granuleneurons to the hippocampal dentate gyrus. Genetic ablation of newly formed neurons inadult mice led to a gradual decrease in the number of granule cells in the olfactory bulb;inhibition of increases in the granule cell number in the dentate gyrus and impairment ofbehaviors in contextual and spatial memory; which are known to depend on hippocampus.These results suggest that continuous neurogenesis is required for the maintenance andreorganization of the whole interneuron system in the olfactory bulb; the modulation and …,Nature neuroscience,2008,833
DIP/WISH deficiency enhances synaptic function and performance in the Barnes maze,Suhail Asrar; Keiko Kaneko; Keizo Takao; Jaina Negandhi; Makoto Matsui; Koji Shibasaki; Tsuyoshi Miyakawa; Robert V Harrison; Zhengping Jia; Michael W Salter; Makoto Tominaga; Tomoko Fukumi-Tominaga,DIP (diaphanous interacting protein)/WISH (WASP interacting SH3 protein) is a proteininvolved in cytoskeletal signaling which regulates actin cytoskeleton dynamics and/ormicrotubules mainly through the activity of Rho-related proteins. Although it is wellestablished that: 1) spine-head volumes change dynamically and reflect the strength of thesynapse accompanying long-term functional plasticity of glutamatergic synaptic transmissionand 2) actin organization is critically involved in spine formation; the involvement ofDIP/WISH in these processes is unknown. We found that DIP/WISH-deficient hippocampalCA1 neurons exhibit enhanced long-term potentiation via modulation of both pre-and post-synaptic events. Consistent with these electrophysiological findings; DIP/WISH-deficientmice; particularly at a relatively young age; found the escape hole more rapidly in the …,Molecular brain,2011,3
SDOP-DB: a comparative standardized-protocol database for mouse phenotypic analyses,Nobuhiko Tanaka; Kazunori Waki; Hideki Kaneda; Tomohiro Suzuki; Ikuko Yamada; Tamio Furuse; Kimio Kobayashi; Hiromi Motegi; Hideaki Toki; Maki Inoue; Osamu Minowa; Tetsuo Noda; Keizo Takao; Tsuyoshi Miyakawa; Aki Takahashi; Tsuyoshi Koide; Shigeharu Wakana; Hiroshi Masuya,Abstract Summary: This article reports the development of SDOP-DB; which can providedefinite; detailed and easy comparison of experimental protocols used in mouse phenotypicanalyses among institutes or laboratories. Because SDOP-DB is fully compliant withinternational standards; it can act as a practical foundation for international sharing andintegration of mouse phenotypic information. Availability: SDOP-DB (http://www. brc. riken.jp/lab/bpmp/SDOP/) Contact: hmasuya@ brc. riken. jp Supplementary information:Supplementary data are available at Bioinformatics online.,Bioinformatics,2010,3
Experimental analysis of behavior of Fyn-tyrosine kinase-deficient mice,H Niki; Tsuyoshi Miyakawa; Takeshi Yagi,*,Brain Processes and Memory. Amsterdam: Elsevier,1996,3
Promoting neuroregeneration after perinatal arterial ischemic stroke: neurotrophic factors and mesenchymal stem cells,Nienke Wagenaar; Caroline GM de Theije; Linda S de Vries; Floris Groenendaal; Manon JNL Benders; Cora HA Nijboer,Abstract Newborns suffering from perinatal arterial ischemic stroke (PAIS) are at risk ofneurodevelopmental problems. Current treatment options for PAIS are limited and mainlyfocus on supportive care; as presentation of PAIS is beyond the time window of currenttreatment strategies. Therefore; recent focus has shifted to interventions that stimulateregeneration of damaged brain tissue. From animal models; it is known that the brainincreases its neurogenic capability after ischemic injury; by promoting neural cellproliferation and differentiation. However; neurogenesis is not maintained at the long term;which consequently impedes full repair leading to adverse consequences later in life.Boosting neuroregeneration of the newborn brain using treatment with neurotrophic factorsand/or mesenchymal stem cells (MSCs) may be promising novel therapeutic strategies to …,*,2017,2
Loss of X-linked Protocadherin-19 differentially affects the behavior of heterozygous female and hemizygous male mice,Shuichi Hayashi; Yoko Inoue; Satoko Hattori; Mari Kaneko; Go Shioi; Tsuyoshi Miyakawa; Masatoshi Takeichi,Abstract Mutations in the X-linked gene Protocadherin-19 (Pcdh19) cause female-limitedepilepsy and mental retardation in humans. Although Pcdh19 is known to be a homophiliccell-cell adhesion molecule; how its mutations bring about female-specific disorders remainselusive. Here; we report the effects of Pcdh19 knockout in mice on their development andbehavior. Pcdh19 was expressed in various brain regions including the cerebral cortex andhippocampus. Although Pcdh19-positive cells were evenly distributed in layer V of wild-typecortices; their distribution became a mosaic in Pcdh19 heterozygous female cortices. Incortical and hippocampal neurons; Pcdh19 was localized along their dendrites; showingoccasional accumulation on synapses. Pcdh19 mutants; however; displayed no detectableabnormalities in dendrite and spine morphology of layer V neurons. Nevertheless …,Scientific Reports,2017,2
Ts1Cje Down syndrome model mice exhibit environmental stimuli-triggered locomotor hyperactivity and sociability concurrent with increased flux through central do...,Atsushi Shimohata; Keiichi Ishihara; Satoko Hattori; Hiroyuki Miyamoto; Hiromasa Morishita; Guy Ornthanalai; Matthieu Raveau; Abdul Shukkur Ebrahim; Kenji Amano; Kazuyuki Yamada; Haruhiko Sago; Satoshi Akiba; Nobuko Mataga; Niall P Murphy; Tsuyoshi Miyakawa; Kazuhiro Yamakawa,Abstract Ts1Cje mice have a segmental trisomy of chromosome 16 that is orthologous tohuman chromosome 21 and display Down syndrome-like cognitive impairments. Despite theoccurrence of affective and emotional impairments in patients with Down syndrome; theseparameters are poorly documented in Down syndrome mouse models; including Ts1Cjemice. Here; we conducted comprehensive behavioral analyses; including anxiety-;sociability-; and depression-related tasks; and biochemical analyses of monoamines andtheir metabolites in Ts1Cje mice. Ts1Cje mice showed enhanced locomotor activity in novelenvironments and increased social contact with unfamiliar partners when compared withwild-type littermates; but a significantly lower activity in familiar environments. Ts1Cje micealso exhibited some signs of decreased depression like-behavior. Furthermore; Ts1Cje …,Experimental neurology,2017,2
QRFP-deficient mice are hypophagic; lean; hypoactive and exhibit increased anxiety-like behavior,Kitaro Okamoto; Miwako Yamasaki; Keizo Takao; Shingo Soya; Monica Iwasaki; Koh Sasaki; Kenta Magoori; Iori Sakakibara; Tsuyoshi Miyakawa; Michihiro Mieda; Masahiko Watanabe; Juro Sakai; Masashi Yanagisawa; Takeshi Sakurai,How the hypothalamus transmits hunger information to other brain regions to govern wholebrain function to orchestrate feeding behavior has remained largely unknown. Our presentstudy suggests the importance of a recently found lateral hypothalamic neuropeptide; QRFP;in this signaling. Qrfp-/-mice were hypophagic and lean; and exhibited increased anxiety-like behavior; and were hypoactive in novel circumstances as compared with wild typelittermates. They also showed decreased wakefulness time in the early hours of the darkperiod. Histological studies suggested that QRFP neurons receive rich innervations fromneurons in the arcuate nucleus which is a primary region for sensing the body's metabolicstate by detecting levels of leptin; ghrelin and glucose. These observations suggest thatQRFP is an important mediator that acts as a downstream mediator of the arcuate nucleus …,PloS one,2016,2
Immaturity of brain as an endophenotype of neuropsychiatric disorders,Hideo Hagihara; Hirotaka Shoji; Keizo Takao; Noah M Walton; Mitsuyuki Matsumoto; Tsuyoshi Miyakawa,Abstract Schizophrenia and bipolar disorder are severe neuropsychiatric disorders; affectingabout 1% of the population. Identifying endophenotypes in the brains of neuropsychiatricpatients is now considered the way to understand the underlying mechanisms and toimprove therapeutic outcomes. However; the endophenotypes and brain mechanisms of thedisorders remain unknown. We have previously reported that alpha-CaMKII heterozygousknockout mice show abnormal behaviors related to neuropsychiatric disorders. In thesemutant mice; almost all neurons in the hippocampal dentate gyrus stay at a pseudo-immature state; which we refer to as" immature dentate gyrus (iDG)." So far; the iDGphenotype and similar behavioral abnormalities have been found in Schnurri-2 knockout;SNAP-25 mutant; and forebrain-specific calcineurin knockout mice. In addition; we found …,*,2014,2
Investigating genes-to-behavior pathways in psychiatric diseases: an approach using a comprehensive behavioral test battery on genetically engineered mice,K Takao; T Miyakawa,Abstract We have been investigating the relationships between genes and behaviors byconducting a systematic and well-defined behavioral test battery with mice that have amutation on a gene of interest. The behavioral test battery covers a relatively broad range ofvarious behavioral domains such as learning and memory; sensory-motor functions;emotion; motivation; and drug sensitivity/preference. Recently; we subjected mice lackingcalcineurin (CN); a calcium/calmodulin protein phosphatase; to the comprehensivebehavioral test battery. The mutant mice had a severe working memory deficit; increasedlocomotor activity; decreased social interaction; and impairments in prepulse and latentinhibition. The abnormalities of CN mutant mice were strikingly similar to those described forschizophrenic patients. Consistent with these findings; human genetics studies in a large …,*,2008,2
Stress and animal model of psychiatric disease,Tsuyoshi Miyakawa; Nobuyuki Yamasaki,1. Nihon Yakurigaku Zasshi. 2005 Sep;126(3):189-93. [Stress and animal model ofpsychiatric disease]. [Article in Japanese]. Miyakawa T(1); Yamasaki N. Author information:(1)miyakawa@hmro.med.kyoto-u.ac.jp. PMID: 16272762 [Indexed for MEDLINE].Publication Types: Review. MeSH terms. Animals; Calcineurin/genetics; Calcineurin/physiology*; Disease Models; Animal; Mice; Mice; Knockout; Schizophrenia/physiopathology*; Stress; Psychological/physiopathology*. Substance. Calcineurin.,*,2005,2
Muscarinic Acetylcholine Receptor Knockout Mice,J Wess; W Zhang; A Duttaroy; T Miyakawa; J Gomeza; Y Cui; AS Basile; FP Bymaster; DL McKinzie; CC Felder; C Deng; M Yamada,Abstract Muscarinic acetylcholine receptors (mAChRs) play critical roles in regulating theactivity of many important functions of the central and peripheral nervous system. However;identification of the physiological and pathophysiological roles of the individual mAChRsubtypes (M 1-M 5) has proven a difficult task; primarily due to the lack of ligands endowedwith a high degree of receptor subtype selectivity and the fact that most tissues and organsexpress multiple mAChRs. To circumvent these difficulties; we and others have used genetargeting strategies to generate mutant mouse lines containing inactivating mutations of theM 1-M 5 mAChR genes. The different mAChR mutant mice and the corresponding wild-typecontrol animals were subjected to a battery of physiological; pharmacological; behavioral;biochemical; and neurochemical tests. The M 1-M 5 mAChR mutant mice (MXR-/-mice) …,*,2004,2
極超高感度新 Super-HARP 膜の試作,松原智樹， 大川裕司， 宮川和典， 鈴木四郎， 高畠保， 江上典文， 谷岡健吉， 小林昭， 小楠功一， 平井忠明,With the aim of fabricating 35 micro m thick New Super HARP photoconductive film that canmultiplies charges more than 1000 times by avalanche multiplication; we investigated waysto suppress the occurrence of defects on the film. We found the defect occurrence cansuppress by heat running at 37.5 C before its operating and keeping the film temperaturesas high as 37.5 C while operating.,映像情報メディア学会大会講演予稿集,2003,2
Muscarinic acetylcholine receptor knockout mice: phenotypical analysis and clinical implications,J Gomeza; M Yamada; A Duttaroy; W Zhang; R Makita; T Miyakawa; J Crawley; L Zhang; H Shannon; FP Bymaster; CC Felder; C Deng; J Wess,Publisher Summary This chapter discusses the phenotypical analysis and clinicalimplications of muscarinic acetylcholine (ACh) receptor knockout mice. Molecular cloningstudies have revealed the existence of five molecularly distinct muscarinic acetylcholine(ACh) receptor (mAChR) subtypes (M 1–M 5). At a molecular level; the M 1; M 3; and M 5receptors preferentially couple to G proteins of the G q/G 11 family; whereas the M 2 and M 4receptors are primarily linked to G proteins of the G i/G o class. Studies with mAChRagonists and antagonists have shown that mAChRs are involved in the control of numerousfundamental physiological processes. Central mAChRs are known to regulate a largenumber of vegetative; sensory; and motor functions. Moreover; central muscarinicmechanisms play important roles in arousal; attention; rapid eye movement (REM) sleep …,*,2002,2
