Observation of room-temperature magnetic skyrmions and their current-driven dynamics in ultrathin metallic ferromagnets,Seonghoon Woo; Kai Litzius; Benjamin Krüger; Mi-Young Im; Lucas Caretta; Kornel Richter; Maxwell Mann; Andrea Krone; Robert M Reeve; Markus Weigand; Parnika Agrawal; Ivan Lemesh; Mohamad-Assaad Mawass; Peter Fischer; Mathias Kläui; Geoffrey SD Beach,Abstract Magnetic skyrmions 1; 2 are topologically protected spin textures that exhibitfascinating physical behaviours 1; 2; 3; 4; 5; 6 and large potential in highly energy-efficientspintronic device applications 7; 8; 9; 10; 11; 12; 13. The main obstacles so far are thatskyrmions have been observed in only a few exotic materials and at low temperatures 1; 2;3; 4; 6; 7; 8; and fast current-driven motion of individual skyrmions has not yet beenachieved. Here; we report the observation of stable magnetic skyrmions at room temperaturein ultrathin transition metal ferromagnets with magnetic transmission soft X-ray microscopy.We demonstrate the ability to generate stable skyrmion lattices and drive trains of individualskyrmions by short current pulses along a magnetic racetrack at speeds exceeding 100 ms−1 as required for applications. Our findings provide experimental evidence of recent …,Nature materials,2016,314
A new twist on organic spintronics: controlling transport in organic sandwich devices using fringe fields from ferromagnetic films,Markus Wohlgenannt; Michael E Flatté; Nicholas J Harmon; Fujian Wang; Andrew D Kent; Ferran Macià; Peter Fischer; Mi-Young Im,Random; spatially uncorrelated nuclear-hyperfine fields in organic materials dramaticallyaffect electronic transport properties such as electrical conductivity; photoconductivity; andelectroluminescence. Competition between spin-dynamics due to these spatiallyuncorrelated fields and an applied magnetic field leads to large magnetoresistance; even atroom temperature where the thermodynamic influences of the resulting nuclear andelectronic Zeeman splittings are negligible. Here; we discuss a new method of controllingthe electrical conductivity of an organic film at room temperature; using the spatially varyingmagnetic fringe fields of a magnetically unsaturated ferromagnet. Fringe-fieldmagnetoresistance has a magnitude of several percent; and is hysteretic and anisotropic.This new method of control is sensitive to even remanent magnetic states; leading to …,Spintronics VI,2013,1
Magnetic imaging with polarized soft x-rays,Peter Fischer,Abstract Magnetic imaging with polarized soft x-rays offers several advantages compared toother techniques; which are available to visualize magnetic structures and magneticbehavior on microscopic levels. The ultimate spatial resolution for soft x-ray techniques; iethe diffraction limit set by the wavelength; will be in the few nm regime. The temporalresolution; given by the length of a single x-ray pulse is at 3rd generation synchrotronsources in the sub 100 ps regime; but should reach out into the fs regime at next generationx-ray sources; where single shot imaging should become feasible due to a sufficiently largenumber of photons per single x-ray pulse. The interaction of polarized soft x-rays withmagnetic (ferromagnetic and antiferromagnetic) materials exhibits for element specificphoton energies; which correspond to inner core electron binding energies significant …,*,2013,1
Studies of the Magnetization Reversal Processes in Co Dot and Antidot Arrays on a Microscopic Scale,M Vázquez; A Asenjo; WO Rosa; I Mínguez; M Hernández-Vélez; M-Y Im; P Fischer,Recently; advances in novel generations of magnetic recording media of enhanced storagedensity and magnetic logic [1; 2] have triggered increased interest in the study of magneticbehavior and particularly in the reversal process of networks of magnetic nanoelements.Arrays of dots and antidots (porous thin films) are among the most interesting alternativesdue to their great potential in storage capacity where each dot or domain wall pinning centrein antidot arrays can be considered as a single bit [3; 4]; Such arrays are generallysynthesized by various lithography techniques. Typical periodicities in the range of 400-500nm w ith square or hexagonal sym m etry arrangement and circular; square or triangularshaped dots and antidots with lateral dimensions down to around 200 nm have beenachieved [5-7]; Alternative methods include an electrochemical route to prepare magnetic …,The Open Surface Science Journal,2012,1
High‐Resolution Soft X‐Ray Microscopy for Imaging Nanoscale Magnetic Structures and Their Spin Dynamics,Peter Fischer; Mi‐Young Im; Brooke L Mesler,Magnetism; which describes the magnetic properties of matter; is one of the oldest knownphysical phenomena. Despite the fact that we do not have a direct sense for magnetism;knowledge about the amazing properties of loadstones and their first technical applications;such as the use of compasses; dates back to ancient China. As the magnetic propertiescould not be explained; magnetism was considered to be one of the mystic components innature during the medieval times. A more practical approach to magnetism started with theindustrial revolution where magnetic materials became major components; for example; inthe development of electric motors and generators. Later; Maxwell was able to explore theintimate relationship between electricity and magnetism and included it in his famous theory.A completely new view into magnetism appeared with the revolution in physics at the …,X-Rays in Nanoscience: Spectroscopy; Spectromicroscopy; and Scattering Techniques,2010,1
Achievements and Perspectives of Magnetic Soft X-ray Transmission Microscopy,Peter Fischer; Dong-Hyun Kim; Bo-Sun Kang; Weilun Chao; Erik H Anderson,Full-field magnetic soft X-ray transmission microscopy is a powerful tool to study withelemental sensitivity at a lateral resolution down to 15nm micromagnetic structures andmicroscopic magnetization reversal phenomena in ferromagnetic systems such as thin films;magnetic multilayers; micropatterned elements and arrays. Fast spin dynamics in suchsystems can be addressed with a temporal resolution below 100ps by a stroboscopic pump-and-probe scheme. The current status of the imaging soft X-ray microscopy beamline XM-1at the Advanced Light Source is reported. and future perspectives with respect to improvedspatial and temporal resolution are described.,Proc. 8th Int. Conf. X-ray Microscopy IPAP Conf. Series,2006,1
Magnetic microstructures and their dynamics studied by X-ray microscopy,P Fischer; D-H Kim; B Kang; W Chao; EH Anderson,Abstract Full-field soft X-ray microscopy in combination with X-ray magnetic circulardichroism as contrast mechanism is a powerful technique to image with elemental specificitymagnetic nanostructures and multilayered thin films at high lateral resolution down to 15 nmby using Fresnel zone plates as X-ray optical elements. Magnetization reversal phenomenaon a microscopic level are studied by recording the images in varying external magneticfields. Local spin dynamics at a time resolution below 100 ps can be addressed by engaginga stroboscopic pump-and-probe scheme taking into account the time pattern of synchrotronstorage rings. Characteristic features of magnetic soft X-ray microscopy are reviewed and anoutlook into future perspectives with regard to increased lateral and temporal resolution isgiven.,Micron,2006,1
PROOF COPY 807510JAP,Aleksandar Puzic; Bartel Van Waeyenberge; Kang Wei Chou; Peter Fischer; Hermann Stoll; Gisela Schütz; Tolek Tyliszczak; Karsten Rott; Hubert Brückl; Günter Reiss; Ingo Neudecker; Thomas Haug; Matthias Buess; Christian H Back,*,JOURNAL OF APPLIED PHYSICS,2005,1
Imaging sub‐ns spin dynamics in magnetic nanostructures with Magnetic Transmission X‐ray microscopy,Peter Fischer; H Stoll; A Puzic; B Van Waeyenberge; Jörg Raabe; T Haug; G Denbeaux; A Pearson; R Höllinger; CH Back; Dieter Weiss; G Schütz,Magnetic transmission soft X‐ray microscopy combining a 20nm lateral resolution withelement‐specific magnetic contrast was used in a stroboscopic pump‐and‐probe scheme tostudy spin dynamics in magnetic nanostructures. The pump is a short (rise time< 100psec)field pulse up to 100Oe to the sample generated by an electronic pulse into a microcoil andthe probe is the flash of the circularly polarized X‐ray beam at the ALS with a pulse width ofabout 70psec; which was delayed up to 2000psec (after the pump). Results obtained at theFe L3 edge with 4× 4μm2 squared and 50nm thin permalloy elements indicate localvariations of the time varying domain pattern indicatint different local precessionalfrequencies. The experimental findings are consistent with micromagnetic simulations andtime dependent Kerr microscopy results.,AIP Conference Proceedings,2004,1
Multilayered magnetic nanostrips studied by transmission X-ray microscopy,T Eimüller; P Fischer; P Guttmann; G Denbeaux; M Scholz; M Köhler; G Schmahl; G Bayreuther; G Schütz,Abstract Transmission x-ray microscopy with the x-ray magnetic circular dichroism as acontrast mechanism was used to image the field dependent evolution of magnetic domainsin artificially nanostructured strips of a multilayered Fe/Gd system. A diversity of domainconfigurations have been imaged for different strengths of the applied magnetic field anddifferent widths of the strips; varying between 100 nm and 1$\mu $ m. Undulating domainpatterns; analogous to those observed in other condensed matter Systems could be found.,Journal de Physique IV (Proceedings),2003,1
X-ray magnetic microscopy for correlations between magnetic domains and crystal structure,G Denbeaux; E Anderson; B Bates; W Chao; JA Liddle; B Harteneck; A Pearson; F Salmassi; G Schneider; P Fischer; T Eimüller; S Taylor; H Chang; GJ Kusinski,Abstract Accurately determining the resolution of x-ray microscopes has been a challengebecause good test patterns for x-ray microscopy have been hard to make. We report on asputter-deposited multilayer imaged in cross section as a test pattern with small features andhigh aspect ratios. One application of high-resolution imaging is magnetic materials. Off-axisbend magnet radiation is known to have a component of circular polarization which can beused for x-ray magnetic circular dichroism. We calculate the integrated circular polarizationcollected by the illumination optics in the XM-1 full-field x-ray microscope.,Journal de Physique IV (Proceedings),2003,1
X-Ray Microscopic Imaging of Magnetic Domains Using X-Ray Magnetic Circular Dichroism,P Fischer; T Eimüller; G Schütz; G Schmahl; P Guttmann; D Raasch,Abstract The combination of a transmission X-ray microscope based on the zone platetechnique providing a spatial resolution of≈ 30 nm with the effect of X-ray magnetic circulardichroism; which gives a huge contrast in the absorption mode is a new method to visualizein a quantitative and element-selective manner magnetic domains. We report on the study ofthe variation of the shape and the magnetization of domains in an applied magnetic field in amagneto-optical GdFe layered system with a lateral resolution of 50 nm.,*,1998,1
New applications of x-ray magnetic circular dichroism,G Schütz; P Fischer; K Attenkofer; D Ahlers,X-ray magnetic circular dichroism (X-MCD) in core-level absorption is intimately related tothe local spin and orbital polarization distribution in the final states; as it is based on angular-momentum conservation and the interplay of exchange and spin-orbit interaction. It providessymmetry and element-selective information about magnetic aspects of electronic structure.In favourable cases spin and orbital contributions to the local magnetic moments can bededuced directly by applying the so-called “sum-rules”. Recently studies of the dichroiccontributions in the EXAFS energy range have attracted considerable attention. Fromsystematic studies in various systems a direct proportionality between the strengths of themagnetic signal and the spin moment has been found. This can be easily explained by anexchange contribution to the Coulomb backscattering amplitude and gives important new …,AIP Conference Proceedings,1997,1
